CZ,FFH,NoS,Ori,WWR,FA,FPV,RPV,Tilt,FPV-ty,RPV-ty,EWI-thk,IWI-thk,RI-thk,EWI-mat,IWI-mat,RI-mat,IWS,WFrm,WGlz,FrmL,WinA,EWA,IWA,GFA,FRad,RRad,FPVout,RPVout,PVout,EUse,NEUse,EUI,NEUI,EmbCE,EmbCI,OpCE,OpCI,TotCE,TotCI
0,3.5,1,-10,0.15,1150,1,0,30,2,5,0.09,0.04,0.03,0,2,2,3,1,4,565.767,157.018,1046.789,1948.199,1150,744.54,1757.623,99105.545,0.0,99105.545,104161.42,5055.875,90.575,4.396,557016.24,484.362,1971.791,1.715,655605.797,570.092
0,3.4,7,-25,0.2,1450,1,0,40,4,3,0.09,0.01,0.05,2,1,1,2,3,4,4841.789,1598.134,7990.668,14845.076,10150,603.859,1732.222,472487.558,0.0,472487.558,942199.272,469711.714,92.828,46.277,3946782.015,388.846,183187.568,18.048,13106160.437,1291.247
0,2.9,7,0,0.15,950,0,0,0,4,6,0.09,0.02,0.03,3,2,2,5,0,4,3437.165,827.915,5519.433,10143.516,6650,595.25,1492.553,0.0,0.0,0.0,671164.657,671164.657,100.927,100.927,1955986.224,294.133,261754.216,39.362,15043697.039,2262.21
0,3.5,7,-30,0.5,1450,1,0,40,4,5,0.07,0.02,0.06,1,0,2,3,3,4,7760.553,4112.844,8225.687,15308.984,10150,601.578,1713.307,302841.851,0.0,302841.851,1048180.803,745338.953,103.269,73.432,3110462.387,306.449,290682.192,28.639,17644571.967,1738.381
0,2.9,3,15,0.5,1350,0,0,20,6,2,0.08,0.01,0.09,1,2,2,0,3,2,2957.188,1409.98,2819.961,5182.474,4050,680.99,1700.663,0.0,0.0,0.0,403992.992,403992.992,99.751,99.751,959117.087,236.819,157557.267,38.903,8836980.439,2181.97
0,2.9,6,5,0.5,1350,1,0,5,5,3,0.1,0.04,0.06,2,1,3,3,3,4,5914.375,2819.961,5639.921,10364.948,8100,639.564,1558.456,122641.107,0.0,122641.107,718434.431,595793.324,88.696,73.555,2328859.371,287.514,232359.396,28.686,13946829.183,1721.831
0,3.0,3,30,0.45,1250,1,1,40,6,6,0.03,0.01,0.06,2,1,0,1,1,1,2805.791,1263.25,2807.221,5171.8,3750,668.854,1714.199,126401.494,163920.255,290321.749,399456.242,109134.493,106.522,29.103,1598878.158,426.368,42562.452,11.35,3727000.774,993.867
0,3.4,3,10,0.4,1250,1,0,5,4,3,0.1,0.04,0.08,2,3,1,4,1,1,2831.817,1272.607,3181.518,5910.629,3750,658.701,1557.645,153905.873,0.0,153905.873,401073.963,247168.09,106.953,65.911,1502749.89,400.733,96395.555,25.705,6322527.65,1686.007
0,3.2,4,-15,0.3,1200,0,1,0,2,2,0.06,0.03,0.1,1,2,3,2,2,4,3142.161,1173.112,3910.375,7236.323,4800,644.48,1492.553,0.0,167464.437,167464.437,478322.856,310858.419,99.651,64.762,1509776.277,314.537,121234.783,25.257,7571515.447,1577.399
0,3.4,3,25,0.3,1350,1,1,10,4,6,0.07,0.03,0.05,0,3,2,2,1,1,2507.032,991.848,3306.161,6142.191,4050,664.766,1604.947,188309.377,165750.854,354060.23,415120.559,61060.328,102.499,15.077,1815390.587,448.245,23813.528,5.88,3006066.988,742.239
0,3.0,3,-25,0.15,1100,1,0,25,4,6,0.1,0.05,0.09,1,0,2,4,0,4,1553.07,394.688,2631.255,4847.613,3300,669.522,1711.155,183285.526,0.0,183285.526,296440.92,113155.394,89.831,34.29,1443308.525,437.366,44130.604,13.373,3649838.702,1106.012
0,3.1,4,0,0.5,1350,1,0,15,2,3,0.08,0.01,0.07,2,1,2,4,1,1,4080.827,2009.627,4019.254,7421.814,5400,651.068,1669.297,195737.107,0.0,195737.107,564696.789,368959.681,104.573,68.326,1897972.938,351.476,143894.276,26.647,9092686.727,1683.831
0,2.9,1,-20,0.5,1400,0,0,35,6,2,0.03,0.01,0.05,1,1,1,0,3,3,994.656,478.41,956.82,1758.427,1400,748.461,1749.166,0.0,0.0,0.0,120514.287,120514.287,86.082,86.082,316302.075,225.93,47000.572,33.572,2666330.681,1904.522
0,3.1,4,20,0.5,1100,0,1,10,5,5,0.08,0.05,0.1,3,3,0,5,1,1,3873.843,1812.642,3625.284,6694.323,4400,645.28,1609.602,0.0,75248.914,75248.914,553246.245,477997.331,125.738,108.636,1300300.895,295.523,186418.959,42.368,10621248.857,2413.92
0,3.2,3,-25,0.25,1150,1,1,20,4,1,0.1,0.04,0.06,1,3,2,5,3,0,2128.104,717.798,2871.193,5313.27,3450,664.254,1684.18,175081.165,164628.634,339709.799,362484.795,22774.996,105.068,6.601,1498994.177,434.491,8882.248,2.575,1943106.598,563.219
0,3.0,2,-30,0.1,1400,1,0,15,1,6,0.03,0.03,0.03,1,1,2,2,2,0,856.931,197.963,1979.627,3647.107,2800,711.099,1641.26,172303.925,0.0,172303.925,292513.085,120209.16,104.469,42.932,1169389.023,417.639,46881.572,16.743,3513467.645,1254.81
0,3.4,6,-25,0.45,1300,1,0,5,5,1,0.04,0.03,0.06,1,2,1,5,1,0,6054.892,2919.455,6487.679,12052.82,7800,608.525,1551.952,147652.102,0.0,147652.102,1001739.087,854086.985,128.428,109.498,2753888.571,353.063,333093.924,42.704,19408584.777,2488.28
0,3.6,6,-10,0.1,1000,0,0,15,4,1,0.05,0.02,0.08,3,3,2,1,0,2,2579.971,602.467,6024.666,11231.497,6000,598.284,1666.09,0.0,0.0,0.0,897519.546,897519.546,149.587,149.587,1971824.469,328.637,350032.623,58.339,19473455.618,3245.576
0,3.3,6,0,0.45,1250,0,1,20,2,2,0.09,0.04,0.04,1,3,0,1,1,0,5899.909,2779.149,6175.887,11451.843,7500,604.94,1709.714,0.0,199822.868,199822.868,937450.26,737627.392,124.993,98.35,2009762.299,267.968,287674.683,38.357,16393496.438,2185.8
0,3.0,5,10,0.4,1000,1,0,40,5,5,0.04,0.03,0.05,2,2,2,5,2,1,4176.56,1673.518,4183.796,7707.89,5000,628.614,1769.946,107303.718,0.0,107303.718,558415.444,451111.726,111.683,90.222,1809179.997,361.836,175933.573,35.187,10605858.664,2121.172
0,3.5,3,5,0.45,1100,1,1,40,3,3,0.1,0.02,0.05,0,1,0,4,0,0,2948.65,1381.409,3069.797,5713.258,3300,654.402,1775.205,180317.172,199178.039,379495.211,440836.404,61341.193,133.587,18.588,1650298.617,500.09,23923.065,7.249,2846451.885,862.561
0,3.5,3,-10,0.15,1100,0,1,5,6,1,0.05,0.05,0.05,0,1,1,1,2,1,1678.046,460.47,3069.797,5713.258,3300,654.251,1557.614,0.0,145636.917,145636.917,372217.649,226580.731,112.793,68.661,1147416.701,347.702,88366.485,26.778,5565740.964,1686.588
0,3.4,6,-5,0.15,1450,0,1,40,4,4,0.06,0.05,0.08,0,1,2,4,3,3,3546.208,1027.372,6849.144,12724.351,8700,611.912,1775.087,0.0,196901.482,196901.482,865552.59,668651.108,99.489,76.856,2831260.038,325.432,260773.932,29.974,15869956.649,1824.133
0,3.5,2,-25,0.4,1200,0,1,20,2,2,0.1,0.04,0.07,1,2,2,1,2,2,1898.029,855.395,2138.486,3979.978,2400,696.533,1684.18,0.0,188965.032,188965.032,245702.682,56737.65,102.376,23.641,814155.465,339.231,22127.684,9.22,1920539.645,800.225
0,3.2,2,-5,0.15,950,1,1,5,1,3,0.07,0.02,0.08,1,1,2,5,1,4,1030.527,261.018,1740.117,3220.164,1900,688.998,1558.44,138597.174,151012.824,289609.998,230114.673,-59495.326,121.113,-31.313,1131039.107,595.284,-23203.177,-12.212,-29119.742,-15.326
0,3.4,5,5,0.4,1300,1,1,10,4,1,0.09,0.01,0.09,2,3,3,3,0,2,4766.084,2162.56,5406.399,10044.017,6500,639.275,1617.535,253821.52,178737.66,432559.181,667149.111,234589.93,102.638,36.091,2409386.22,370.675,91490.073,14.075,6983889.853,1074.445
0,3.5,3,10,0.25,1050,1,0,35,1,3,0.07,0.05,0.03,2,2,3,5,0,3,2180.085,749.807,2999.227,5581.919,3150,650.46,1768.89,198989.59,0.0,198989.59,375984.736,176995.146,119.36,56.189,1605155.732,509.573,69028.107,21.914,5056561.079,1605.257
