CZ,FFH,NoS,Ori,WWR,FA,FPV,RPV,Tilt,FPV-ty,RPV-ty,EWI-thk,IWI-thk,RI-thk,EWI-mat,IWI-mat,RI-mat,IWS,WFrm,WGlz,FrmL,WinA,EWA,IWA,GFA,FRad,RRad,FPVout,RPVout,PVout,EUse,NEUse,EUI,NEUI,EmbCE,EmbCI,OpCE,OpCI,TotCE,TotCI
0,3.5,5,-15,0.5,950,0,0,5,4,4,0.07,0.05,0.06,2,3,1,2,1,2,3507.065,1983.853,3967.705,6987.864,4750,564.959,1556.25,0.0,0.0,0.0,504941.76,504941.76,106.304,106.304,1295377.329,272.711,196927.286,41.458,11141741.647,2345.63
0,3.0,4,5,0.5,1450,1,0,10,1,2,0.08,0.04,0.09,1,0,0,4,0,2,2899.009,1679.811,3359.621,5857.148,5800,622.58,1617.536,142231.095,0.0,142231.095,504609.483,362378.388,87.002,62.479,1694537.047,292.162,141327.571,24.367,8760915.611,1510.503
0,2.9,2,5,0.1,1100,1,1,30,4,1,0.03,0.03,0.04,0,2,2,1,0,1,746.266,141.401,1414.006,2459.1,2200,653.538,1761.917,101799.554,164739.259,266538.814,195118.486,-71420.327,88.69,-32.464,890705.943,404.866,-27853.928,-12.661,-501990.443,-228.177
0,3.2,1,25,0.4,1100,0,1,35,5,6,0.09,0.04,0.09,3,1,1,1,0,0,616.125,312.057,780.141,1366.167,1100,722.514,1735.416,0.0,146035.28,146035.28,106841.711,-39193.57,97.129,-35.631,460336.204,418.487,-15285.492,-13.896,-303938.408,-276.308
0,3.5,4,30,0.1,1350,1,0,20,3,6,0.1,0.01,0.05,2,2,3,2,2,3,1588.783,378.403,3784.032,6664.381,5400,623.828,1673.714,346722.462,0.0,346722.462,620179.796,273457.334,114.848,50.64,2240738.562,414.952,106648.36,19.75,7573156.572,1402.436
0,3.3,5,-15,0.25,1050,1,1,35,2,4,0.05,0.03,0.09,2,0,0,4,1,2,2498.96,982.532,3930.13,6896.263,5250,576.95,1760.569,254412.421,141417.713,395830.133,510071.72,114241.587,97.157,21.76,2283948.51,435.038,44554.219,8.487,4511659.459,859.364
0,3.4,6,0,0.1,950,0,1,10,3,6,0.1,0.01,0.03,0,3,0,3,1,1,2277.378,462.521,4625.211,8131.333,5700,561.971,1618.129,0.0,117597.528,117597.528,640970.31,523372.782,112.451,91.82,1726806.533,302.949,204115.385,35.81,11932575.79,2093.434
0,3.5,1,0,0.25,1000,1,1,5,1,1,0.03,0.05,0.06,1,0,0,1,1,1,506.845,203.512,814.048,1433.69,1000,708.857,1558.721,58858.471,132491.293,191349.763,104360.971,-86988.792,104.361,-86.989,583384.512,583.385,-33925.629,-33.926,-1112896.938,-1112.897
0,3.5,2,-10,0.35,1100,1,0,40,3,2,0.08,0.04,0.07,1,3,1,1,0,4,1205.251,597.296,1706.559,3005.567,2200,652.593,1769.589,118140.012,0.0,118140.012,203911.33,85771.317,92.687,38.987,820764.148,373.075,33450.814,15.205,2493304.831,1133.32
0,3.0,5,25,0.1,950,1,0,5,6,2,0.1,0.05,0.08,0,1,3,4,2,1,1852.163,340.089,3400.89,5929.097,4750,609.374,1552.027,228297.075,0.0,228297.075,423989.904,195692.829,89.261,41.198,2318344.469,488.073,76320.203,16.067,6134354.631,1291.443
0,3.4,5,-25,0.2,1300,1,1,5,4,4,0.03,0.04,0.04,2,3,3,5,0,0,2417.535,901.656,4508.281,7925.765,6500,559.477,1551.951,246981.558,154341.571,401323.128,672451.746,271128.617,103.454,41.712,2294706.071,353.032,105740.161,16.268,7581714.107,1166.418
0,3.1,3,15,0.45,1300,0,1,10,5,1,0.04,0.05,0.06,2,2,0,3,0,3,2023.215,1109.833,2466.295,4309.635,3900,608.73,1613.319,0.0,178271.784,178271.784,364648.853,186377.069,93.5,47.789,990237.077,253.907,72687.057,18.638,4624589.921,1185.792
0,3.4,7,-20,0.35,1000,0,1,0,5,2,0.07,0.01,0.05,2,2,2,4,0,4,4064.241,1937.435,5535.528,9731.713,7000,572.874,1492.553,0.0,139553.697,139553.697,862711.146,723157.449,123.244,103.308,2200709.037,314.387,282031.405,40.29,16302279.285,2328.897
0,3.4,4,30,0.1,1250,1,0,15,5,3,0.03,0.04,0.09,0,3,2,0,1,3,1563.946,353.733,3537.333,6218.794,5000,617.271,1641.544,133629.692,0.0,133629.692,484112.268,350482.577,96.822,70.097,2010753.36,402.151,136688.205,27.338,8845163.605,1769.033
0,2.9,3,-25,0.45,950,0,1,20,3,1,0.06,0.05,0.09,3,1,2,5,1,4,1799.509,887.632,1972.516,3430.406,2850,612.866,1684.18,0.0,135997.561,135997.561,256989.324,120991.764,90.172,42.453,818738.543,287.277,47186.788,16.557,3178077.936,1115.115
