CZ,FFH,NoS,Ori,WWR,FA,FPV,RPV,Tilt,FPV-ty,RPV-ty,EWI-thk,IWI-thk,RI-thk,EWI-mat,IWI-mat,RI-mat,IWS,WFrm,WGlz,FrmL,WinA,EWA,IWA,GFA,FRad,RRad,FPVout,RPVout,PVout,EUse,NEUse,EUI,NEUI,EmbCE,EmbCI,OpCE,OpCI,TotCE,TotCI
0,3.1,3,15,0.45,1300,0,1,10,5,1,0.04,0.05,0.06,2,2,0,3,0,3,1518.663,979.044,2175.653,3327.445,3900,657.851,1613.319,0.0,178271.784,178271.784,314209.779,135937.995,80.567,34.856,892723.466,228.903,53015.818,13.594,3543514.37,908.593
0,3.4,7,-20,0.35,1000,0,1,0,5,2,0.07,0.01,0.05,2,2,2,4,0,4,3089.278,1709.117,4883.191,7513.8,7000,674.197,1492.553,0.0,139553.697,139553.697,597013.218,457459.52,85.288,65.351,1906248.706,272.321,178409.213,25.487,10826709.353,1546.673
0,3.4,4,30,0.1,1250,1,0,15,5,3,0.03,0.04,0.09,0,3,2,0,1,3,997.843,312.047,3120.474,4801.496,5000,707.82,1641.544,135174.627,0.0,135174.627,427121.7,291947.073,85.424,58.389,1749530.202,349.906,113859.358,22.772,7442498.125,1488.5
0,2.9,3,-25,0.45,950,0,1,20,3,1,0.06,0.05,0.09,3,1,2,5,1,4,1352.199,783.029,1740.064,2648.597,2850,663.08,1684.18,0.0,135997.561,135997.561,226080.427,90082.866,79.326,31.608,732099.581,256.877,35132.318,12.327,2488715.469,873.233
0,3.1,1,5,0.35,1050,0,1,0,4,4,0.1,0.05,0.06,3,2,2,1,1,1,423.105,227.98,651.372,996.209,1050,763.827,1492.553,0.0,119889.313,119889.313,81174.637,-38714.676,77.309,-36.871,329528.493,313.837,-15098.724,-14.38,-425407.683,-405.15
0,3.3,4,30,0.2,950,1,1,40,6,3,0.08,0.02,0.05,0,0,2,3,1,3,1294.413,528.019,2640.097,4054.642,3800,689.137,1714.199,178154.622,166105.857,344260.479,386450.851,42190.372,101.698,11.103,1671783.911,439.943,16454.245,4.33,2494496.157,656.446
0,3.0,7,30,0.5,1150,1,0,40,3,1,0.09,0.03,0.04,0,2,1,3,2,1,3555.207,2310.085,4620.17,7049.846,8050,673.924,1714.199,254073.321,0.0,254073.321,611887.058,357813.737,76.011,44.449,1894495.91,235.341,139547.357,17.335,8871863.774,1102.095
0,2.9,6,10,0.5,1350,1,0,35,5,3,0.03,0.05,0.09,1,0,0,4,1,1,3112.519,2074.391,4148.782,6314.969,8100,623.189,1768.89,87906.194,0.0,87906.194,639205.432,551299.238,78.914,68.062,1933245.665,238.672,215006.703,26.544,12683580.81,1565.874
0,3.0,7,-30,0.3,950,0,1,30,1,3,0.09,0.03,0.04,1,0,2,0,1,0,2625.695,1260.046,4200.155,6408.951,6650,661.057,1711.646,0.0,165858.463,165858.463,623214.821,457356.358,93.717,68.775,1586036.485,238.502,178368.98,26.822,10504485.461,1579.622
0,3.1,6,20,0.45,1200,0,0,15,6,1,0.05,0.03,0.08,2,0,3,4,2,0,2976.912,1880.968,4179.929,6392.785,7200,670.571,1656.816,0.0,0.0,0.0,695228.531,695228.531,96.56,96.56,1407965.461,195.551,271139.127,37.658,14964921.82,2078.461
0,2.9,5,0,0.4,1150,0,0,40,3,2,0.06,0.01,0.07,2,1,0,4,0,2,2228.483,1276.047,3190.117,4855.761,5750,708.614,1776.761,0.0,0.0,0.0,452472.825,452472.825,78.691,78.691,1167833.825,203.102,176464.402,30.689,9991053.911,1737.575
0,3.1,6,20,0.45,1250,1,1,30,1,4,0.07,0.01,0.03,3,3,0,0,1,3,3008.007,1920.468,4267.708,6527.033,7500,639.125,1740.371,204024.494,166422.99,370447.484,739893.47,369445.986,98.652,49.259,2164338.842,288.579,144083.935,19.211,9368535.574,1249.138
0,2.9,1,15,0.25,1150,0,1,30,4,5,0.04,0.02,0.09,1,3,0,0,3,0,352.354,159.506,638.023,971.152,1150,731.238,1750.443,0.0,85552.897,85552.897,89708.757,4155.86,78.008,3.614,383899.588,333.826,1620.785,1.409,464938.862,404.295
0,3.3,7,-30,0.35,1300,0,1,35,1,2,0.1,0.04,0.07,2,0,2,3,0,3,3240.859,1891.415,5404.042,8299.488,9100,685.034,1717.737,0.0,208790.962,208790.962,752640.024,543849.062,82.708,59.764,1917131.535,210.674,212101.134,23.308,12522188.241,1376.065
0,3.6,3,-10,0.15,1200,0,1,25,6,6,0.04,0.04,0.1,3,0,3,5,0,4,938.931,364.058,2427.056,3747.495,3600,701.642,1737.22,0.0,159476.814,159476.814,295167.473,135690.659,81.991,37.692,1088654.408,302.404,52919.357,14.7,3734622.255,1037.395
0,3.0,6,-10,0.35,1000,1,0,40,6,4,0.09,0.05,0.05,1,2,1,0,0,0,2462.131,1292.609,3693.17,5635.35,6000,661.387,1769.589,194334.477,0.0,194334.477,582437.822,388103.345,97.073,64.684,2031559.388,338.593,151360.305,25.227,9599574.62,1599.929
0,3.6,2,-15,0.5,1100,0,1,40,4,1,0.06,0.01,0.03,1,3,2,4,2,4,1117.989,774.231,1548.462,2390.902,2200,725.8,1760.409,0.0,164598.284,164598.284,196766.709,32168.424,89.439,14.622,689705.47,313.502,12545.685,5.703,1316989.741,598.632
0,3.6,6,-15,0.25,950,0,0,0,2,6,0.1,0.01,0.03,1,2,3,2,1,3,2287.088,1080.04,4320.159,6670.54,5700,664.247,1492.553,0.0,0.0,0.0,540758.138,540758.138,94.87,94.87,1427442.877,250.429,210895.674,36.999,11972226.567,2100.391
0,3.3,4,-5,0.35,1250,0,0,20,5,5,0.09,0.02,0.1,0,3,0,2,0,2,1834.043,1060.044,3028.696,4651.449,5000,708.273,1708.786,0.0,0.0,0.0,401924.963,401924.963,80.385,80.385,1044504.438,208.901,156750.736,31.35,8882041.218,1776.408
0,3.2,7,-30,0.4,1350,1,1,40,1,4,0.07,0.03,0.03,0,1,1,4,1,3,3435.288,2136.384,5340.961,8186.071,9450,681.366,1713.307,296954.39,176941.823,473896.213,787716.487,313820.274,83.356,33.208,2888437.259,305.655,122389.907,12.951,9007932.596,953.22
0,2.9,2,-5,0.4,1400,0,0,10,2,4,0.1,0.04,0.06,3,1,0,3,1,0,936.246,563.077,1407.692,2142.685,2800,727.96,1617.507,0.0,0.0,0.0,224710.332,224710.332,80.254,80.254,451977.767,161.421,87637.03,31.299,4833829.245,1726.368
0,3.5,1,-20,0.4,1350,1,1,5,2,2,0.1,0.02,0.03,2,3,0,1,3,4,517.524,333.81,834.525,1286.383,1350,769.532,1554.358,57643.277,196198.776,253842.053,101678.301,-152163.752,75.317,-112.714,568847.22,421.368,-59343.863,-43.958,-2398345.951,-1776.553
0,3.3,7,-5,0.15,1300,1,1,25,3,1,0.05,0.02,0.03,1,2,3,5,1,2,2121.64,810.606,5404.042,8299.488,9100,687.597,1740.893,515456.34,192368.713,707825.053,764913.691,57088.638,84.056,6.273,3232361.908,355.205,22264.569,2.447,4345590.349,477.537
0,2.9,3,-15,0.3,1250,0,1,30,5,1,0.08,0.03,0.07,2,0,1,5,2,3,1182.532,598.856,1996.186,3038.447,3750,668.955,1750.158,0.0,185954.249,185954.249,276656.739,90702.49,73.775,24.187,876816.867,233.818,35373.971,9.433,2645515.429,705.471
0,3.3,3,-5,0.35,1350,1,1,25,5,2,0.04,0.03,0.06,0,0,1,0,3,2,1402.218,826.18,2360.514,3625.26,4050,697.777,1740.893,72802.388,219744.252,292546.64,330591.399,38044.759,81.628,9.394,1323898.328,326.888,14837.456,3.664,2065771.122,510.067
0,3.1,7,-20,0.2,1050,1,1,15,1,3,0.06,0.04,0.07,1,1,1,2,3,4,2238.862,911.921,4559.606,6973.463,7350,672.621,1656.636,333677.322,177425.704,511103.026,602471.615,91368.589,81.969,12.431,2686385.951,365.495,35633.75,4.848,4468073.439,607.901
0,3.5,6,30,0.45,1100,0,0,10,5,3,0.08,0.03,0.05,3,2,2,5,0,1,3127.924,2032.356,4516.346,6961.743,6600,673.541,1599.182,0.0,0.0,0.0,664903.116,664903.116,100.743,100.743,1392785.5,211.028,259312.215,39.29,14358396.258,2175.515
0,3.2,3,-5,0.25,1300,0,0,35,1,6,0.04,0.05,0.06,3,2,3,2,0,1,1152.906,561.459,2245.836,3442.184,3900,698.119,1773.914,0.0,0.0,0.0,324587.611,324587.611,83.228,83.228,805957.036,206.656,126589.168,32.459,7135415.451,1829.594
0,3.6,3,25,0.25,1000,1,1,30,5,6,0.08,0.04,0.05,1,1,3,1,1,2,1158.226,553.975,2215.902,3421.463,3000,687.164,1727.86,77657.042,132181.26,209838.301,269645.267,59806.965,89.882,19.936,1239857.3,413.286,23324.717,7.775,2406093.127,802.031
0,3.2,2,15,0.35,1150,0,0,35,2,6,0.05,0.05,0.05,1,1,1,5,2,2,881.927,492.818,1408.052,2158.116,2300,727.817,1760.995,0.0,0.0,0.0,209755.248,209755.248,91.198,91.198,444976.498,193.468,81804.547,35.567,4535203.839,1971.828
0,3.3,3,-25,0.25,1200,1,0,20,2,4,0.1,0.02,0.1,3,3,1,0,0,4,1150.519,556.2,2224.801,3416.833,3600,694.25,1684.18,173300.429,0.0,173300.429,276041.554,102741.124,76.678,28.539,1180715.788,327.977,40069.039,11.13,3184167.714,884.491
0,2.9,1,5,0.1,1450,0,0,15,1,6,0.07,0.03,0.04,0,0,3,2,3,3,236.111,71.623,716.229,1090.19,1450,751.812,1668.402,0.0,0.0,0.0,114911.596,114911.596,79.249,79.249,278608.657,192.144,44815.522,30.907,2519384.774,1737.507
0,3.2,6,-25,0.3,1200,0,0,30,6,5,0.03,0.05,0.09,1,1,1,2,2,0,2475.65,1294.43,4314.766,6613.226,7200,675.2,1727.315,0.0,0.0,0.0,720603.951,720603.951,100.084,100.084,1400093.766,194.457,281035.541,39.033,15451870.817,2146.093
0,3.1,1,0,0.2,1400,1,1,35,5,6,0.07,0.02,0.03,2,1,1,3,1,0,343.744,150.477,752.387,1150.701,1400,772.255,1775.64,31608.313,190171.029,221779.341,120527.881,-101251.461,86.091,-72.322,657977.949,469.984,-39488.07,-28.206,-1316425.536,-940.304
0,3.6,7,20,0.5,1200,1,0,20,1,4,0.1,0.02,0.08,3,2,3,5,2,0,3999.906,2831.565,5663.13,8744.154,8400,691.753,1693.607,266389.092,0.0,266389.092,721404.926,455015.835,85.882,54.169,2330352.462,277.423,177456.175,21.126,11203161.236,1333.71
0,3.4,3,-25,0.2,1000,0,1,10,6,3,0.09,0.05,0.04,0,0,0,0,1,2,1000.832,418.559,2092.796,3220.2,3000,689.12,1604.803,0.0,163689.857,163689.857,248158.726,84468.87,82.72,28.156,914650.105,304.883,32942.859,10.981,2561793.061,853.931
0,3.0,4,-20,0.3,1200,1,0,15,5,3,0.06,0.02,0.07,3,1,2,3,2,4,1590.418,809.019,2696.729,4114.896,4800,707.912,1656.636,90870.57,0.0,90870.57,366892.172,276021.601,76.436,57.505,1254819.716,261.421,107648.425,22.427,6637240.944,1382.759
0,3.2,2,5,0.2,1100,1,1,0,6,5,0.1,0.02,0.07,2,2,2,5,1,4,659.141,275.282,1376.41,2109.619,2200,728.597,1492.553,98198.937,69776.849,167975.786,208602.842,40627.056,94.819,18.467,993753.074,451.706,15844.552,7.202,1785980.666,811.809
0,3.2,2,-30,0.15,1250,1,1,15,4,4,0.08,0.01,0.06,3,0,1,1,0,2,589.611,220.269,1468.459,2250.701,2500,730.74,1641.26,111641.245,156945.489,268586.734,191445.008,-77141.726,76.578,-30.857,841018.479,336.407,-30085.273,-12.034,-663245.172,-265.298
0,3.4,4,20,0.35,1400,1,1,25,4,5,0.06,0.04,0.05,2,2,0,5,3,4,1919.974,1155.279,3300.796,5078.957,5600,716.138,1722.463,188066.007,102486.569,290552.576,432246.131,141693.554,77.187,25.302,1667703.826,297.804,55260.486,9.868,4430728.137,791.201
0,2.9,1,25,0.4,1150,1,0,10,4,2,0.06,0.01,0.09,0,1,3,3,3,0,445.697,255.209,638.023,971.152,1150,733.434,1604.947,34366.088,0.0,34366.088,90105.06,55738.971,78.352,48.469,263206.424,228.875,21738.199,18.903,1350116.364,1174.014
0,3.6,4,25,0.5,1050,1,1,35,2,5,0.05,0.03,0.1,0,0,0,5,3,0,2210.128,1512.865,3025.729,4671.877,4200,708.067,1735.416,160252.891,77442.952,237695.843,374928.418,137232.575,89.269,32.674,1342935.894,319.747,53520.704,12.743,4018971.105,956.898
0,2.9,7,30,0.2,1150,1,0,25,1,5,0.06,0.01,0.04,2,0,0,0,2,2,2206.086,893.233,4466.164,6798.065,8050,670.042,1698.158,325586.15,0.0,325586.15,613696.259,288110.11,76.236,35.79,2525539.731,313.732,112362.943,13.958,8143686.868,1011.638
0,3.6,2,-10,0.2,950,0,0,15,1,4,0.05,0.04,0.04,2,3,0,1,3,0,681.878,288.011,1440.053,2223.513,1900,716.964,1666.09,0.0,0.0,0.0,182224.964,182224.964,95.908,95.908,452335.173,238.071,71067.736,37.404,4005721.965,2108.275
0,3.3,4,25,0.1,1250,0,1,10,3,2,0.07,0.03,0.1,0,3,1,2,2,1,980.337,302.87,3028.696,4651.449,5000,710.064,1604.947,0.0,187578.127,187578.127,400032.162,212454.035,80.006,42.491,1269937.201,253.987,82857.074,16.571,5412790.888,1082.558
0,3.6,3,-25,0.15,1000,1,0,5,3,1,0.07,0.04,0.07,3,3,0,2,2,4,897.158,332.385,2215.902,3421.463,3000,686.836,1551.952,211126.453,0.0,211126.453,295085.196,83958.743,98.362,27.986,1237974.412,412.658,32743.91,10.915,2875169.91,958.39
0,3.1,7,-25,0.2,1100,1,0,40,4,6,0.1,0.04,0.05,3,1,3,3,2,2,2265.048,933.378,4666.891,7137.544,7700,677.631,1732.222,309665.115,0.0,309665.115,610641.538,300976.424,79.304,39.088,2131048.058,276.759,117380.805,15.244,8000088.318,1038.973
0,3.3,3,-15,0.45,1300,1,1,30,4,3,0.05,0.01,0.05,2,0,2,0,1,4,1574.909,1042.208,2316.018,3556.923,3900,696.574,1750.158,108605.93,232070.903,340676.833,301201.873,-39474.96,77.231,-10.122,1219459.775,312.682,-15395.234,-3.947,449698.056,115.307
0,3.2,6,-15,0.4,1300,0,0,5,3,2,0.05,0.02,0.04,1,3,2,4,2,1,2916.648,1796.668,4491.671,6884.368,7800,674.236,1556.25,0.0,0.0,0.0,699226.027,699226.027,89.644,89.644,1546123.508,198.221,272698.15,34.961,15181031.03,1946.286
0,3.0,2,0,0.25,1100,1,1,30,6,6,0.07,0.01,0.08,1,1,2,5,3,0,710.144,322.596,1290.385,1968.978,2200,723.981,1763.681,85760.891,148413.727,234174.617,213056.57,-21118.047,96.844,-9.599,962661.015,437.573,-8236.038,-3.744,550859.093,250.39
0,3.1,3,20,0.1,1050,1,1,0,2,1,0.07,0.05,0.08,1,0,0,1,3,3,678.478,195.412,1954.117,2988.627,3150,687.918,1492.553,180992.775,133210.347,314203.122,259245.302,-54957.82,82.3,-17.447,1233590.06,391.616,-21433.55,-6.804,161912.57,51.401
0,3.2,5,-20,0.5,1000,0,0,25,4,6,0.07,0.03,0.09,3,0,2,2,0,0,2544.883,1641.409,3282.818,5031.563,5000,710.508,1722.145,0.0,0.0,0.0,534831.381,534831.381,106.966,106.966,1015790.781,203.158,208584.239,41.717,11445002.711,2289.001
0,3.5,7,-10,0.4,1450,0,0,20,2,3,0.08,0.04,0.1,0,1,3,5,2,4,3686.97,2420.359,6050.897,9327.183,10150,696.405,1705.57,0.0,0.0,0.0,815047.539,815047.539,80.3,80.3,1954809.788,192.592,317868.54,31.317,17848236.794,1758.447
0,3.0,1,-20,0.15,1450,0,0,5,3,5,0.08,0.03,0.06,2,1,2,3,3,1,294.737,111.139,740.926,1130.568,1450,778.095,1554.358,0.0,0.0,0.0,100554.941,100554.941,69.348,69.348,268705.008,185.314,39216.427,27.046,2229526.35,1537.604
0,3.1,1,15,0.3,1050,1,0,15,6,4,0.03,0.03,0.09,2,1,3,0,0,3,391.719,195.412,651.372,996.209,1050,762.826,1662.253,42572.98,0.0,42572.98,81975.195,39402.215,78.072,37.526,379095.343,361.043,15366.864,14.635,1147438.543,1092.799
0,3.6,3,10,0.35,1300,1,1,0,6,3,0.05,0.05,0.07,0,1,2,1,3,3,1463.347,884.298,2526.565,3901.142,3900,705.752,1492.553,141865.592,197912.516,339778.108,333051.334,-6726.774,85.398,-1.725,1505604.632,386.052,-2623.442,-0.673,1374432.54,352.419
0,3.6,7,10,0.3,1400,0,0,0,6,6,0.07,0.04,0.1,0,2,2,4,2,2,3219.862,1834.854,6116.18,9443.686,9800,699.704,1492.553,0.0,0.0,0.0,823823.404,823823.404,84.064,84.064,2250690.726,229.662,321291.128,32.785,18315247.104,1868.903
0,2.9,5,10,0.45,1450,1,0,35,2,2,0.04,0.03,0.08,2,1,3,5,0,4,2504.339,1611.514,3581.143,5450.951,7250,722.693,1768.89,212946.065,0.0,212946.065,523801.269,310855.204,72.248,42.877,1668389.308,230.123,121233.53,16.722,7730065.789,1066.216
0,3.0,5,5,0.5,1150,0,1,20,5,5,0.09,0.05,0.03,3,1,0,5,2,2,2539.434,1650.061,3300.122,5035.604,5750,717.04,1708.843,0.0,83519.706,83519.706,452025.909,368506.203,78.613,64.088,1159050.184,201.574,143717.419,24.994,8344921.148,1451.291
0,3.1,5,15,0.1,1350,1,1,25,1,1,0.06,0.01,0.1,1,2,1,1,0,0,1204.581,369.575,3695.754,5652.287,6750,721.265,1731.163,326271.462,198650.967,524922.428,518194.988,-6727.44,76.77,-0.997,2337175.684,346.248,-2623.702,-0.389,2205990.609,326.813
0,3.6,5,-25,0.1,1450,1,0,20,6,2,0.06,0.04,0.03,0,1,2,2,0,3,1339.478,444.556,4445.557,6864.161,7250,627.362,1684.18,307233.084,0.0,307233.084,597233.192,290000.108,82.377,40.0,2894017.176,399.175,113100.042,15.6,8549019.28,1179.175
0,3.3,4,20,0.15,1400,0,1,10,4,3,0.05,0.04,0.07,0,3,2,0,2,1,1234.867,480.557,3203.713,4920.24,5600,716.697,1609.602,0.0,229851.228,229851.228,449807.735,219956.507,80.323,39.278,1397524.913,249.558,85783.038,15.318,5686676.802,1015.478
0,3.5,2,-20,0.3,1400,1,1,25,3,5,0.04,0.01,0.1,1,1,3,2,3,3,904.368,509.682,1698.939,2618.837,2800,738.178,1722.145,143270.685,102467.647,245738.332,265196.461,19458.128,94.713,6.949,1052164.546,375.773,7588.67,2.71,1431598.05,511.285
0,3.0,5,0,0.15,1200,1,0,30,2,5,0.09,0.01,0.07,3,0,3,3,3,2,1405.744,505.637,3370.911,5143.62,6000,717.069,1763.681,307368.013,0.0,307368.013,454676.785,147308.772,75.779,24.551,1779597.398,296.6,57450.421,9.575,4652118.457,775.353
0,3.5,3,-10,0.5,1000,0,0,5,6,5,0.04,0.03,0.08,2,0,0,5,1,4,1610.217,1077.175,2154.349,3320.831,3000,690.174,1557.614,0.0,0.0,0.0,279133.961,279133.961,93.045,93.045,679608.228,226.536,108862.245,36.287,6122720.476,2040.907
0,3.3,2,-30,0.3,1450,0,1,40,6,1,0.09,0.02,0.03,0,0,2,3,3,1,880.83,489.011,1630.038,2503.4,2900,734.747,1713.307,0.0,211165.138,211165.138,227181.457,16016.32,78.338,5.523,755312.572,260.453,6246.365,2.154,1067630.807,368.149
0,3.2,7,-30,0.4,1400,1,0,30,3,5,0.04,0.05,0.08,2,2,2,4,3,3,3465.91,2174.642,5436.605,8332.664,9800,689.183,1711.646,366888.251,0.0,366888.251,835373.445,468485.194,85.242,47.805,2805314.019,286.257,182709.226,18.644,11940775.308,1218.446
0,3.4,5,15,0.25,1250,0,0,15,1,1,0.06,0.02,0.06,0,2,2,0,3,0,1972.161,975.148,3900.593,6001.87,6250,622.137,1662.253,0.0,0.0,0.0,586042.238,586042.238,93.767,93.767,1354696.736,216.751,228556.473,36.569,12782520.375,2045.203
0,3.5,4,-5,0.35,1150,0,0,20,1,5,0.08,0.05,0.08,1,1,0,1,0,1,1860.065,1078.04,3080.113,4747.855,4600,712.41,1708.786,0.0,0.0,0.0,423193.512,423193.512,91.999,91.999,940944.025,204.553,165045.47,35.879,9193217.503,1998.526
0,3.4,1,25,0.15,1100,0,1,15,3,6,0.03,0.02,0.08,2,1,3,1,2,4,295.795,109.683,731.218,1125.13,1100,763.275,1649.989,0.0,138846.613,138846.613,90138.606,-48708.008,81.944,-44.28,464124.318,421.931,-18996.123,-17.269,-485681.829,-441.529
0,2.9,2,30,0.3,1050,1,0,5,2,3,0.04,0.03,0.07,3,0,1,2,0,1,754.422,365.609,1218.697,1855.01,2100,704.69,1549.14,89933.852,0.0,89933.852,172930.394,82996.542,82.348,39.522,612487.824,291.661,32368.651,15.414,2230920.385,1062.343
1,3.5,2,-20,0.25,1400,1,1,5,6,1,0.05,0.01,0.06,0,2,2,3,3,1,825.571,424.735,1698.939,2618.837,2800,902.176,2219.793,140705.657,264155.349,404861.005,472837.929,67976.924,168.871,24.277,1175501.505,419.822,26511.0,9.468,2501051.516,893.233
1,3.2,3,0,0.1,1150,0,1,5,6,1,0.08,0.05,0.05,1,2,1,3,3,1,707.115,211.208,2112.078,3237.174,3450,841.494,2220.387,0.0,217042.834,217042.834,508615.48,291572.646,147.425,84.514,900102.737,260.899,113713.332,32.96,6585769.337,1908.919
1,3.5,5,20,0.35,1400,1,1,20,5,3,0.05,0.04,0.03,2,3,3,5,0,1,2442.073,1486.572,4247.347,6547.094,7000,769.18,2309.724,144400.231,329828.634,474228.865,1553422.803,1079193.938,221.918,154.171,2179695.804,311.385,420885.636,60.127,23223977.6,3317.711
1,3.3,7,-15,0.35,1200,0,1,25,5,3,0.07,0.03,0.07,2,2,3,5,0,2,3176.397,1816.921,5191.202,7972.611,8400,840.897,2350.553,0.0,287707.665,287707.665,1948173.191,1660465.526,231.925,197.674,1918792.454,228.428,647581.555,77.093,34297870.213,4083.08
1,3.0,2,10,0.45,950,1,1,30,2,4,0.06,0.04,0.05,2,2,2,4,2,2,918.802,540.02,1200.044,1831.129,1900,877.634,2331.714,86657.306,169457.321,256114.628,355122.675,99008.047,186.907,52.109,667995.015,351.576,38613.139,20.323,2598651.94,1367.712
1,3.0,6,30,0.1,1250,0,1,5,4,2,0.09,0.03,0.1,1,2,0,5,1,1,1391.729,413.004,4130.04,6301.963,7500,773.462,2205.323,0.0,257747.183,257747.183,1094906.279,837159.096,145.988,111.621,1683372.193,224.45,326492.047,43.532,18007974.562,2401.063
1,2.9,7,-10,0.2,1450,0,1,5,5,1,0.07,0.03,0.05,3,2,3,0,3,4,2337.383,1002.72,5013.6,7631.332,10150,839.601,2221.192,0.0,273761.899,273761.899,1509583.025,1235821.126,148.727,121.756,2150189.875,211.841,481970.239,47.485,26248701.83,2586.079
1,3.2,2,30,0.25,1450,1,0,0,4,6,0.06,0.03,0.1,0,1,2,1,1,2,789.726,395.161,1580.642,2422.645,2900,898.703,2156.872,130404.529,0.0,130404.529,401564.166,271159.637,138.47,93.503,750426.36,258.768,105752.258,36.466,6038039.278,2082.083
1,3.4,1,10,0.45,1050,1,0,25,2,3,0.08,0.03,0.09,0,3,1,0,0,4,506.409,321.484,714.408,1099.265,1050,926.186,2337.249,54442.622,0.0,54442.622,137877.732,83435.11,131.312,79.462,332618.16,316.779,32539.693,30.99,1959602.811,1866.288
1,3.2,1,25,0.2,1450,1,1,20,2,4,0.04,0.01,0.05,2,1,0,2,1,4,353.176,158.064,790.321,1211.323,1450,948.929,2298.194,89755.028,254927.153,344682.181,148724.85,-195957.331,102.569,-135.143,589332.123,406.436,-76423.359,-52.706,-3231835.823,-2228.852
1,3.3,6,5,0.4,1300,0,1,40,3,2,0.06,0.02,0.04,3,3,2,1,0,1,2969.678,1852.814,4632.036,7113.847,7800,829.808,2288.503,0.0,278167.538,278167.538,1806288.242,1528120.703,231.575,195.913,1604269.118,205.676,595967.074,76.406,31402622.833,4025.977
1,2.9,4,10,0.1,1450,0,1,25,1,3,0.04,0.02,0.07,0,2,1,3,1,4,944.445,286.491,2864.914,4360.761,5800,869.053,2337.249,0.0,345679.191,345679.191,797820.885,452141.694,137.555,77.955,1247709.155,215.122,176335.261,30.403,10064472.187,1735.254
1,3.0,3,-10,0.25,1300,1,0,10,3,6,0.07,0.01,0.09,1,3,1,4,0,2,1110.982,526.368,2105.471,3212.705,3900,813.124,2274.297,209549.933,0.0,209549.933,621851.68,412301.746,159.449,105.718,1193208.114,305.951,160797.681,41.23,9233092.166,2367.46
1,3.4,6,20,0.35,1450,1,1,35,2,5,0.05,0.03,0.04,0,2,1,2,1,3,2905.184,1763.404,5038.298,7752.464,8700,838.883,2286.7,410989.021,140917.876,551906.897,1753866.238,1201959.341,201.594,138.156,2649128.955,304.498,468764.143,53.881,26087336.098,2998.544
1,2.9,3,30,0.3,1000,1,1,25,6,5,0.09,0.05,0.05,0,2,2,3,1,3,1118.241,535.51,1785.032,2717.044,3000,809.785,2286.785,123849.693,97188.374,221038.067,516219.266,295181.199,172.073,98.394,1122831.603,374.277,115120.668,38.374,6878864.987,2292.955
1,3.5,4,-30,0.1,1400,0,0,20,2,3,0.03,0.02,0.06,0,2,1,5,2,2,1044.274,339.788,3397.878,5237.675,5600,879.019,2322.342,0.0,0.0,0.0,941459.269,941459.269,168.118,168.118,1180582.804,210.818,367169.115,65.566,19539038.555,3489.114
1,3.3,5,-10,0.2,1350,1,1,30,4,3,0.05,0.02,0.03,1,3,1,3,1,0,1766.629,786.838,3934.19,6042.1,6750,810.323,2348.974,312165.501,323453.687,635619.189,1373526.294,737907.106,203.485,109.32,2004082.867,296.901,287783.771,42.635,16393271.431,2428.633
1,3.5,3,-5,0.35,1150,0,1,35,6,6,0.09,0.01,0.1,1,3,2,4,2,3,1395.048,808.53,2310.085,3560.891,3450,853.164,2331.32,0.0,205097.884,205097.884,663140.818,458042.934,192.215,132.766,1031480.754,298.98,178636.744,51.779,9963317.972,2887.918
1,3.1,1,-30,0.3,1450,0,1,0,1,2,0.03,0.05,0.05,1,0,3,0,3,2,424.686,229.687,765.624,1170.945,1450,943.774,2156.872,0.0,292417.907,292417.907,203480.718,-88937.189,140.332,-61.336,485363.875,334.734,-34685.504,-23.921,-1248911.316,-861.318
1,3.0,3,15,0.45,1250,0,0,20,6,1,0.08,0.03,0.04,0,1,3,4,2,3,1476.152,929.259,2065.02,3150.982,3750,808.464,2319.379,0.0,0.0,0.0,455607.088,455607.088,121.495,121.495,715720.161,190.859,177686.764,47.383,9600058.369,2560.016
1,3.1,6,20,0.25,1150,1,1,0,3,2,0.06,0.02,0.1,1,1,3,4,3,3,2195.437,1023.038,4092.151,6258.536,6900,816.571,2156.872,409003.262,231917.65,640920.912,1273386.317,632465.405,184.549,91.662,2423407.482,351.218,246661.508,35.748,14756482.884,2138.621
1,3.3,1,-25,0.2,1050,0,1,35,5,2,0.04,0.05,0.06,2,1,0,2,1,3,331.683,138.679,693.396,1064.913,1050,931.128,2317.432,0.0,227513.87,227513.87,129285.729,-98228.141,123.129,-93.551,394854.919,376.052,-38308.975,-36.485,-1520593.832,-1448.185
1,3.6,7,-5,0.5,1050,1,1,5,6,6,0.05,0.02,0.06,3,3,0,4,0,4,3867.725,2647.513,5295.026,8175.784,7350,837.936,2221.065,271537.726,178407.05,449944.776,1692084.369,1242139.592,230.216,168.999,2872980.968,390.882,484434.441,65.909,27094703.018,3686.354
1,3.4,5,-30,0.2,1350,0,1,30,3,2,0.09,0.01,0.09,2,1,2,4,2,1,1798.176,810.682,4053.408,6237.007,6750,787.155,2325.475,0.0,293533.14,293533.14,1127909.067,834375.927,167.098,123.611,1716948.071,254.363,325406.611,48.208,17987278.643,2664.782
