CZ,FFH,NoS,Ori,WWR,FA,FPV,RPV,Tilt,FPV-ty,RPV-ty,EWI-thk,IWI-thk,RI-thk,EWI-mat,IWI-mat,RI-mat,IWS,WFrm,WGlz,FrmL,WinA,EWA,IWA,GFA,FRad,RRad,FPVout,RPVout,PVout,EUse,NEUse,EUI,NEUI,EmbCE,EmbCI,OpCE,OpCI,TotCE,TotCI
5,3.1,4,25,0.1,1250,0,1,40,2,2,0.03,0.04,0.05,0,3,1,2,2,1,1319.109,253.881,2538.814,4014.649,5000,677.549,1620.393,0,189383.392,189383.392,628953.768,439570.376,125.791,87.9140752,1129862.414,225.972,171432.4466,34.28648933,9701484.746,1940.296466
5,2.9,7,10,0.3,1150,1,1,10,4,6,0.05,0.04,0.04,0,2,0,2,2,1,3022.154,1195.593,3985.311,6272.033,8050,638.865,1463.01,218147.862,128708.291,346856.153,863773.176,516917.023,107.301,64.21329478,2121243.411,263.508,201597.639,25.04318497,12201125.36,1515.667248
5,2.9,5,10,0.35,1300,1,1,15,3,3,0.08,0.05,0.08,3,0,2,4,3,2,2353.833,1059.425,3026.929,4763.743,6500,664.349,1516.423,213320.313,201077.665,414397.979,632522.015,218124.036,97.311,33.557544,1896910.28,291.832,85068.37404,13.08744216,6150328.982,946.204108
5,3.5,7,-15,0.1,950,1,0,20,4,5,0.1,0.04,0.1,1,0,2,1,0,3,2301.76,437.26,4372.598,6968.925,6650,630.34,1545.242,303625.645,0,303625.645,851108.495,547482.85,127.986,82.32824812,2173255.085,326.805,213518.3115,32.10801677,12849170.66,1932.205838
5,2.9,7,30,0.4,1050,0,0,30,6,4,0.06,0.02,0.08,3,2,0,3,1,3,3332.684,1522.478,3806.196,5990.144,7350,644.437,1589.046,0,0,0,825592.212,825592.212,112.325,112.325471,1241316.589,168.887,321980.9627,43.8069337,17340364.72,2359.233685
5,3.2,5,-30,0.1,1250,1,0,15,1,1,0.05,0.05,0.08,0,3,1,3,3,0,1658.611,327.589,3275.889,5191.356,6250,665.951,1480.317,267025.59,0,267025.59,747389.573,480363.983,119.582,76.85823728,1911117.158,305.779,187341.9534,29.97471254,11278214.83,1804.514627
5,3.5,6,0,0.45,1400,1,1,25,1,6,0.07,0.05,0.1,0,2,2,5,2,1,3561.129,2046.629,4548.064,7248.577,8400,642.336,1595.845,218519.557,170914.951,389434.507,952237.263,562802.756,113.362,67.0003281,2405338.839,286.35,219493.0748,26.13012796,13379992.58,1592.856398
5,3,2,-20,0.4,950,0,0,0,5,1,0.06,0.01,0.03,3,1,3,4,1,1,945.871,428.336,1070.84,1689.436,1900,705.459,1335.053,0,0,0,249105.463,249105.463,131.108,131.1081384,392937.258,206.809,97151.13057,51.13217398,5250493.787,2763.417699
5,3,4,5,0.35,1300,1,1,40,6,3,0.04,0.05,0.04,2,1,3,5,1,2,1910.83,876.766,2505.045,3952.142,5200,670.717,1645.121,133674.875,218143.079,351817.954,553579.561,201761.607,106.458,38.80030904,1615357.733,310.646,78687.02673,15.13212053,5549709.07,1067.252026
5,3.2,3,0,0.45,950,0,0,15,4,5,0.04,0.01,0.1,2,0,2,1,2,2,1540.878,771.005,1713.345,2715.166,2850,666.351,1516.15,0,0,0,312265.504,312265.504,109.567,109.5668435,518808.233,182.038,121783.5466,42.73106897,6607985.561,2318.591448
5,3.4,1,-15,0.3,1350,0,0,5,2,2,0.08,0.05,0.06,3,3,3,3,1,0,475.644,217.02,723.399,1150.878,1350,744.035,1397.924,0,0,0,188380.802,188380.802,139.541,139.5413348,246991.675,182.957,73468.51278,54.42112058,3920417.314,2904.013029
5,3.6,4,20,0.5,1150,0,1,10,1,2,0.1,0.03,0.09,0,0,3,4,2,3,2420.72,1413.509,2827.019,4513.209,4600,662.748,1458.842,0,156861.94,156861.94,541141.576,384279.636,117.639,83.5390513,1129074.564,245.451,149869.058,32.58023001,8622527.466,1874.4625
5,3.1,2,0,0.5,950,1,0,25,4,6,0.08,0.05,0.04,2,3,3,3,3,4,1064.552,553.268,1106.535,1749.773,1900,699.79,1595.845,47389.716,0,47389.716,220055.186,172665.47,115.819,90.87656316,442241.419,232.759,67339.5333,35.44185963,3809218.084,2004.851982
5,3.1,2,-10,0.35,1150,0,1,10,3,2,0.06,0.02,0.03,2,1,1,1,2,3,943.667,426.016,1217.189,1924.751,2300,707.254,1458.437,0,156818.42,156818.42,298519.887,141701.467,129.791,61.60933348,546567.58,237.638,55263.57213,24.02764006,3309746.187,1439.020003
5,3.3,5,10,0.3,1050,1,1,35,1,5,0.05,0.01,0.07,1,1,2,1,1,3,2229.09,928.112,3093.706,4912.552,5250,607.764,1637.098,178999.204,73055.503,252054.707,875231.298,623176.591,166.711,118.700303,1695377.13,322.929,243038.8705,46.29311819,13847320.65,2637.584909
5,3.2,6,-10,0.4,1350,0,1,30,6,4,0.05,0.04,0.07,0,3,0,5,3,4,3169.173,1634.03,4085.076,6473.687,8100,646.319,1610.29,0,166302.702,166302.702,819185.112,652882.41,101.134,80.60276667,1566301.733,193.371,254624.1399,31.435079,14297508.73,1765.12495
5,3.6,1,-5,0.45,950,0,0,15,5,5,0.09,0.05,0.03,1,3,3,0,3,4,544.144,289.127,642.504,1025.729,950,734.736,1513.572,0,0,0,147169.751,147169.751,154.916,154.9155274,219388.85,230.936,57396.20289,60.41705567,3089198.995,3251.788784
5,3.2,6,10,0.3,1450,0,0,35,2,1,0.06,0.04,0.04,2,2,1,4,3,3,2822.8,1269.415,4231.384,6705.544,8700,651.429,1637.098,0,0,0,896157.543,896157.543,103.007,103.0066141,1667751.671,191.696,349501.4418,40.17257951,19142823.76,2200.324976
5,3.2,4,30,0.15,1050,1,1,30,3,2,0.09,0.04,0.07,3,2,3,2,3,1,1419.914,359.995,2399.966,3803.266,4200,670.077,1589.046,223084.091,156004.617,379088.708,499886.683,120797.975,119.021,28.76142262,1552757.056,369.704,47111.21025,11.21695482,3908317.569,930.5517411
5,3,5,-25,0.35,1050,0,0,20,4,1,0.09,0.03,0.04,1,1,2,5,2,2,2282.525,984.361,2812.46,4437.143,5250,666.344,1525.998,0,0,0,570649.241,570649.241,108.695,108.6950935,927353.283,176.639,222553.204,42.39108647,12055013.48,2296.193324
5,3,5,-15,0.15,1400,0,0,30,4,4,0.09,0.03,0.05,3,0,3,3,3,1,1810.325,487.293,3248.617,5125.257,7000,667.225,1600.58,0,0,0,787937.026,787937.026,112.562,112.5624323,1171188.851,167.313,307295.4401,43.89934859,16535960.86,2362.28043
5,3,3,-5,0.5,1200,1,1,40,1,3,0.03,0.03,0.09,1,0,1,0,1,1,1665.693,902.394,1804.787,2847.365,3600,683.333,1638.476,83862.349,200549.475,284411.824,453470.665,169058.841,125.964,46.96078917,1046651.128,290.736,65932.94799,18.31470778,4343298.528,1206.471389
5,2.9,7,15,0.4,1250,1,0,0,1,1,0.1,0.05,0.1,3,0,2,4,0,1,3465.714,1662.514,4156.284,6541.109,8750,646.839,1335.053,219377.318,0,219377.318,876249.951,656872.633,100.143,75.07115806,2270229.094,259.455,256180.3269,29.27775164,15079245.44,1723.342582
5,3,6,30,0.45,1250,0,0,30,5,3,0.09,0.05,0.06,1,0,2,1,1,0,3192.341,1658.419,3685.375,5814.319,7500,651.029,1589.046,0,0,0,858375,858375,114.45,114.45,1200870.059,160.116,334766.25,44.6355,17939182.56,2391.891
5,3.3,7,25,0.3,1050,0,0,35,2,1,0.09,0.04,0.09,3,0,0,3,2,3,3120.725,1299.356,4331.188,6877.572,7350,643.873,1615.603,0,0,0,862260.848,862260.848,117.314,117.3144011,1373691.703,186.897,336281.7307,45.75261642,18187778.24,2474.527821
5,3.5,6,-30,0.3,1400,1,0,20,6,1,0.1,0.05,0.08,1,2,2,5,0,1,2913.051,1364.419,4548.064,7248.577,8400,645.41,1513.933,251501.995,0,251501.995,944350.057,692848.062,112.423,82.48191214,2628586.092,312.927,270210.7442,32.16794574,16139123.3,1921.324287
5,3.3,5,-25,0.25,1250,0,1,20,6,5,0.09,0.04,0.1,0,1,3,4,1,0,2149.723,844.565,3378.261,5364.401,6250,629.664,1525.998,0,81068.627,81068.627,731522.915,650454.288,117.044,104.0726861,1481550.824,237.048,253677.1723,40.58834757,14165409.44,2266.465379
5,3.3,6,20,0.15,1250,1,0,15,2,5,0.03,0.02,0.03,3,0,0,1,2,3,2194.558,608.087,4053.913,6437.282,7500,648.542,1510.512,334320.713,0,334320.713,989079,654758.287,131.877,87.30110493,2143476.208,285.797,255355.7319,34.04743092,14911262.8,1988.168546
5,3.4,3,15,0.2,1050,1,1,25,1,6,0.08,0.02,0.07,0,2,1,1,0,3,1171.805,382.495,1912.473,3042.613,3150,675.926,1592.476,140644.621,127915.672,268560.293,391468.958,122908.665,124.276,39.01862381,1251383.473,397.265,47934.37935,15.21726329,3648102.441,1158.128164
5,3.4,2,30,0.15,1250,1,0,15,6,2,0.07,0.01,0.06,2,2,0,2,0,0,737.354,208.838,1392.253,2214.979,2500,710.406,1498.49,102902.315,0,102902.315,420713.399,317811.084,168.285,127.1244336,902009.85,360.804,123946.3228,49.5785291,7099325.988,2839.730455
5,3.5,4,-20,0.1,1300,0,0,20,4,4,0.04,0.01,0.08,2,2,2,5,0,3,1355.563,292.255,2922.552,4657.882,5200,667.291,1536.555,0,0,0,594068.344,594068.344,114.244,114.2439123,1074219.215,206.581,231686.6542,44.5551258,12658551.92,2434.33729
5,3.4,2,-25,0.1,1100,0,1,10,5,4,0.03,0.04,0.09,2,1,2,2,2,0,662.934,130.498,1304.981,2076.136,2200,704.407,1444.332,0,121540.552,121540.552,319811.23,198270.678,145.369,90.12303545,598434.406,272.016,77325.56442,35.14798383,4464712.627,2029.415191
5,3.1,6,5,0.3,1300,0,1,0,3,3,0.03,0.02,0.06,0,2,0,1,1,0,2723.462,1164.846,3882.819,6139.935,7800,644.579,1335.053,0,177028.052,177028.052,975245.541,798217.489,125.031,102.3355755,1511447.881,193.775,311304.8207,39.91087445,17076688.92,2189.318723
5,3.5,1,10,0.25,1350,1,1,5,5,6,0.07,0.01,0.05,3,1,0,4,1,3,446.337,186.169,744.675,1186.843,1350,744.695,1402.18,28282.362,144810.162,173092.525,187099.514,14006.989,138.592,10.37554741,680078.172,503.762,5462.72571,4.046463489,953214.4575,706.0851744
5,3.3,1,-25,0.25,1350,0,1,10,2,2,0.08,0.01,0.1,2,3,1,2,3,2,436.231,175.531,702.122,1114.913,1350,750.405,1444.332,0,182310.824,182310.824,163949.403,-18361.421,121.444,-13.60105259,451422.723,334.387,-7160.95419,-5.304410511,93375.0135,69.16647444
5,3.1,7,-5,0.1,1200,0,1,35,6,6,0.08,0.05,0.03,3,2,3,5,1,0,2299.76,435.154,4351.542,6881.131,8400,641.876,1632.914,0,149901.483,149901.483,965639.794,815738.311,114.957,97.11170369,1901658.34,226.388,318137.9413,37.87356444,17808555.4,2120.066222
5,3.1,5,-15,0.25,1450,0,0,5,3,5,0.06,0.02,0.04,0,2,1,5,1,1,2158.676,853.99,3415.961,5401.688,7250,667.613,1397.924,0,0,0,778719.288,778719.288,107.41,107.409557,1248716.024,172.237,303700.5223,41.88972722,16433742.14,2266.723361
5,3.2,3,0,0.4,1400,1,1,15,1,3,0.09,0.05,0.1,3,0,2,0,1,1,1598.485,831.646,2079.115,3294.808,4200,680.183,1516.15,115396.888,216506.214,331903.102,448638.726,116735.624,106.819,27.79419619,1319408.1,314.145,45526.89336,10.83973651,3595752.768,856.1318257
5,3.4,7,20,0.3,1150,1,1,15,3,3,0.1,0.01,0.06,1,2,2,0,2,1,3217.977,1401.73,4672.433,7433.52,8050,637.106,1510.512,340073.554,177182.999,517256.554,970928.264,453671.71,120.612,56.35673416,2595848.778,322.466,176931.9669,21.97912632,11442447.12,1421.422316
5,3.6,5,0,0.45,1400,0,0,30,1,5,0.06,0.03,0.04,2,3,0,1,3,4,3013.899,1754.253,3898.34,6223.526,7000,647.72,1621.338,0,0,0,758683.101,758683.101,108.383,108.3833001,1253990.852,179.142,295886.4094,42.26948706,16048311.32,2292.616353
5,3.6,7,5,0.15,1050,0,0,25,1,6,0.08,0.04,0.09,3,3,1,3,3,3,2559.658,708.74,4724.933,7543.144,7350,640.612,1596.73,0,0,0,955596.703,955596.703,130.013,130.0131569,1569154.425,213.49,372682.7142,50.70513118,20203290.13,2748.746559
5,2.9,1,-30,0.5,1450,0,0,35,4,4,0.09,0.04,0.06,1,1,0,1,3,3,573.052,319.558,639.115,1005.832,1450,758.331,1568.492,0,0,0,167967.322,167967.322,115.84,115.8395324,215403.315,148.554,65507.25558,45.17741764,3490766.094,2407.424882
5,3.4,3,20,0.3,1100,1,1,25,1,1,0.07,0.05,0.08,1,3,0,3,1,2,1366.309,587.242,1957.472,3114.203,3300,674.494,1586.533,125692.856,148340.868,274033.724,401835.773,127802.049,121.768,38.72789364,1176254.59,356.441,49842.79911,15.10387852,3668394.546,1111.634926
5,3,3,5,0.15,1100,0,1,25,3,4,0.07,0.01,0.06,3,1,2,2,2,4,1054.563,259.077,1727.181,2724.928,3300,675.559,1596.73,0,134364.823,134364.823,382503.499,248138.676,115.91,75.19353818,759671.994,230.204,96774.08364,29.32547989,5598376.176,1696.477995
5,3.3,5,-10,0.4,1150,1,0,5,3,3,0.05,0.04,0.08,3,0,0,4,3,2,2578.303,1295.717,3239.292,5143.73,5750,626.889,1399.856,198843.854,0,198843.854,677301.815,478457.961,117.792,83.21008017,1682630.16,292.631,186598.6048,32.45193127,11012560.4,1915.227563
5,3.5,4,-10,0.45,950,1,1,5,4,3,0.03,0.01,0.04,1,2,1,2,3,4,2146.058,1124.382,2498.628,3982.243,3800,657.772,1399.856,110642.332,135646.055,246288.387,513988.352,267699.965,135.26,70.44735921,1189653.062,313.067,104402.9864,27.47447009,6409802.38,1686.790505
5,3,2,-20,0.25,1050,1,0,40,4,3,0.1,0.04,0.05,2,3,2,3,3,1,806.14,281.246,1124.984,1774.857,2100,713.675,1605.598,73703.748,0,73703.748,229884.082,156180.334,109.469,74.37158762,530120.694,252.438,60910.33026,29.00491917,3575637.207,1702.683959
5,3.3,2,30,0.25,1400,0,0,20,5,4,0.05,0.02,0.09,0,3,3,3,1,1,878.434,357.348,1429.391,2269.756,2800,711.927,1536.907,0,0,0,382538.172,382538.172,136.621,136.6207757,495067.284,176.81,149189.8871,53.28210253,7954561.638,2840.915126
5,3.1,7,-15,0.2,1250,1,0,5,4,2,0.05,0.05,0.09,1,0,0,3,3,0,2730.505,888.585,4442.925,7025.635,8750,644.254,1397.924,280283.405,0,280283.405,1025732.496,745449.091,117.227,85.19418183,2117166.205,241.962,290725.1455,33.22573091,16653423.48,1903.248546
5,3,4,25,0.45,1150,0,0,10,3,6,0.07,0.01,0.07,0,1,3,1,2,1,2085.022,1060.132,2355.849,3716.76,4600,669.675,1455.275,0,0,0,509365.244,509365.244,110.732,110.7315748,719436.96,156.399,198652.4452,43.18531417,10652059.22,2315.664708
5,2.9,2,20,0.2,1350,1,1,30,6,1,0.09,0.01,0.03,3,1,1,3,0,0,773.424,246.807,1234.033,1942.106,2700,716.189,1610.393,86541.76,184792.551,271334.311,317965.991,46631.68,117.765,17.27099259,966360.18,357.911,18186.3552,6.735687111,1875677.94,694.6953556
5,3.2,6,30,0.2,1000,1,0,30,5,6,0.03,0.03,0.1,0,3,3,4,2,1,2284.769,703.049,3515.244,5570.666,6000,642.963,1589.046,122953.426,0,122953.426,825932.906,702979.48,137.655,117.1632467,1909311.267,318.219,274161.9972,45.6936662,15617411.13,2602.90231
5,3.4,7,0,0.25,1200,1,0,0,3,5,0.05,0.01,0.09,0,0,1,4,2,4,3019.847,1193.165,4772.659,7592.973,8400,637.888,1335.053,372637.437,0,372637.437,973379.954,600742.517,115.879,71.51696631,2688600.476,320.071,234289.5816,27.89161686,14403079.56,1714.651843
5,3.6,6,-30,0.5,1200,1,1,10,3,1,0.03,0.02,0.08,0,0,3,1,3,3,3674.285,2165.745,4331.489,6915.029,7200,642.933,1437.699,227244.197,146645.332,373889.529,953556.86,579667.331,132.438,80.50935153,2005696.867,278.569,226070.2591,31.3986471,13309209.82,1848.501355
5,3.6,2,15,0.25,1450,0,1,5,5,6,0.1,0.02,0.08,0,2,0,2,2,2,915.81,396.692,1586.769,2533.205,2900,711.009,1401.388,0,155448.969,155448.969,337862.21,182413.241,116.504,62.90111759,871069.634,300.369,71141.16399,24.53143586,4428127.834,1526.940793
5,3.1,1,-20,0.35,1150,1,1,0,4,4,0.05,0.01,0.09,1,2,1,0,3,0,471.833,213.008,608.594,962.375,1150,747.832,1335.053,36209.832,117451.303,153661.135,153905.257,244.122,133.831,0.21228,401285.818,348.944,95.20758,0.0827892,406046.197,353.08346
5,3.2,6,-30,0.4,1250,1,1,30,4,2,0.05,0.05,0.1,0,3,0,5,2,4,3110.652,1572.427,3931.067,6229.627,7500,648.899,1557.948,187335.478,182085.196,369420.674,748734,379313.326,99.831,50.57511013,1910938.181,254.792,147932.1971,19.72429295,9307548.038,1241.006648
5,2.9,3,-15,0.15,1400,0,1,20,3,3,0.06,0.02,0.07,2,2,3,5,1,4,1076.937,282.63,1884.198,2965.327,4200,687.896,1545.242,0,220660.492,220660.492,536796.079,316135.587,127.809,75.27037786,958038.219,228.104,123292.8789,29.35544736,7122682.166,1695.876368
5,3.4,3,-5,0.1,1300,0,0,15,6,2,0.03,0.02,0.07,1,2,1,2,0,2,1010.723,212.929,2129.288,3387.55,3900,678.878,1513.572,0,0,0,550950.167,550950.167,141.269,141.2692736,801623.586,205.545,214870.5651,55.0950167,11545151.84,2960.295835
5,3.1,5,30,0.5,1450,1,1,20,1,4,0.1,0.03,0.07,2,0,3,5,0,3,2969.941,1707.98,3415.961,5401.688,7250,668.344,1536.907,155246.526,170481.452,325727.979,703691.403,377963.424,97.061,52.13288607,1762794.447,243.144,147405.7354,20.33182557,9133081.215,1259.735278
5,3.1,1,-5,0.3,1050,0,1,15,5,4,0.06,0.03,0.05,0,2,2,3,1,4,435.131,174.373,581.242,919.123,1050,745.538,1513.572,0,121577.707,121577.707,137383.014,15805.307,130.841,15.05267333,315583.143,300.555,6164.06973,5.8705426,623786.6295,594.08213
5,2.9,2,10,0.15,1350,1,1,40,2,4,0.04,0.01,0.05,1,3,1,3,0,1,714.809,185.105,1234.033,1942.106,2700,713.662,1643.494,111987.545,169731.815,281719.36,328095.345,46375.985,121.517,17.17629074,816510.188,302.411,18086.63415,6.698753389,1720841.896,637.3486694
5,3.5,4,-20,0.45,950,1,1,5,4,4,0.04,0.02,0.06,3,2,0,0,0,2,2146.058,1124.382,2498.628,3982.243,3800,657.944,1395.475,110671.137,101416.118,212087.255,523757.499,311670.244,137.831,82.01848526,1172277.291,308.494,121551.3952,31.98720925,7249847.049,1907.854463
5,3.3,1,-5,0.35,1200,0,1,5,3,6,0.04,0.01,0.1,3,3,1,0,0,0,489.509,231.614,661.755,1050.813,1200,744.1,1401.256,0,128635.333,128635.333,217611.415,88976.082,181.343,74.146735,474467.988,395.39,34700.67198,28.91722665,2209501.587,1841.251333
5,3.5,2,-30,0.25,1450,1,0,10,1,1,0.08,0.03,0.09,0,1,2,2,1,0,905.342,385.673,1542.692,2458.699,2900,713.437,1437.699,112262.62,0,112262.62,351322.737,239060.117,121.146,82.4345231,871523.643,300.525,93233.44563,32.14946401,5533195.925,1907.998201
5,3,1,-10,0.35,1000,1,0,5,2,3,0.06,0.04,0.03,2,1,3,1,0,4,452.104,192.24,549.257,866.548,1000,746.966,1399.856,39895.246,0,39895.246,138127.973,98232.727,138.128,98.232727,267492.25,267.492,38310.76353,38.31076353,2183030.427,2183.030177
5,3.5,4,-10,0.45,1300,1,0,40,5,6,0.08,0.04,0.03,1,1,2,5,1,4,2327.28,1315.148,2922.552,4657.882,5200,666.345,1630.42,72833.838,0,72833.838,698026.423,625192.585,134.236,120.2293433,1318707.234,253.598,243825.1082,46.88944388,13509962.64,2598.070194
5,3.1,3,15,0.2,1450,1,1,25,6,4,0.07,0.03,0.07,1,0,1,5,2,2,1197.854,409.915,2049.576,3241.013,4350,687.515,1592.476,137980.54,176645.452,314625.992,466302.243,151676.251,107.196,34.86810368,1420086.542,326.457,59153.73789,13.59856043,4377773.437,1006.385022
5,3.3,5,15,0.2,1150,0,1,25,5,4,0.07,0.03,0.09,1,0,2,5,1,0,1962.858,647.858,3239.292,5143.73,5750,626.559,1592.476,0,140098.111,140098.111,713992.013,573893.902,124.173,99.80763513,1270933.976,221.032,223818.6218,38.9249777,12461865.07,2167.280885
5,3.6,2,-5,0.35,1350,0,0,25,6,5,0.04,0.05,0.04,2,3,3,4,0,2,1048.306,536.166,1531.903,2445.615,2700,705.472,1592.059,0,0,0,347270.567,347270.567,128.619,128.6187285,585226.17,216.75,135435.5211,50.16130412,7357002.227,2724.815206
5,3,1,10,0.2,1400,0,1,0,3,1,0.05,0.03,0.06,2,0,0,2,0,4,392.926,129.945,649.723,1025.051,1400,755.563,1335.053,0,158871.328,158871.328,168211.233,9339.905,120.151,6.671360714,486600.854,347.572,3642.56295,2.601830679,668729.0015,477.6635339
5,3,3,25,0.1,1150,0,1,40,3,3,0.03,0.03,0.05,1,2,2,0,0,3,976.296,176.689,1766.887,2787.57,3450,681.472,1620.393,0,190072.059,190072.059,450982.406,260910.347,130.72,75.62618754,874944.136,253.607,101755.0353,29.49421314,5962695.903,1728.317657
5,2.9,2,25,0.3,1200,0,0,40,6,1,0.06,0.03,0.05,3,0,0,5,1,2,870.433,348.926,1163.085,1830.449,2400,716.2,1620.393,0,0,0,276192.015,276192.015,115.08,115.0800063,427155.413,177.981,107714.8859,44.88120244,5812899.706,2422.041122
5,3.4,6,20,0.45,1100,1,0,20,2,5,0.1,0.05,0.05,3,2,1,4,3,4,3290.479,1761.725,3914.944,6228.407,6600,638.364,1552.519,205630.877,0,205630.877,733649.749,528018.872,111.159,80.00285939,1943073.288,294.405,205927.3601,31.20111516,12239441.29,1854.460758
5,3.6,1,-30,0.5,1200,1,0,40,1,3,0.1,0.04,0.03,3,0,1,0,2,3,612.381,360.957,721.915,1152.505,1200,744.233,1569.195,36534.553,0,36534.553,178932.9,142398.347,149.111,118.6652892,327014.643,272.512,55535.35533,46.27946278,3103782.41,2586.485139
5,3.3,4,-10,0.4,1000,0,1,35,1,6,0.06,0.05,0.07,0,0,3,1,1,2,1996.257,966.692,2416.73,3837.57,4000,666.671,1625.018,0,124313.866,124313.866,543535.118,419221.252,135.884,104.805313,989585.287,247.396,163496.2883,40.87407207,9164399.701,2291.099604
5,3.2,7,25,0.15,1000,0,1,30,5,1,0.1,0.04,0.04,2,3,2,0,0,0,2470.767,615.168,4101.118,6499.11,7000,641.968,1601.204,0,136102.329,136102.329,813468.902,677366.573,116.21,96.76665329,1729862.991,247.123,264172.9635,37.73899478,14938511.16,2134.072739
