CZ,FFH,NoS,Ori,WWR,FA,FPV,RPV,Tilt,FPV-ty,RPV-ty,EWI-thk,IWI-thk,RI-thk,EWI-mat,IWI-mat,RI-mat,IWS,WFrm,WGlz,FrmL,WinA,EWA,IWA,GFA,FRad,RRad,FPVout,RPVout,PVout,EUse,NEUse,EUI,NEUI,EmbCE,EmbCI,OpCE,OpCI,TotCE,TotCI
2,3.2,6,10,0.35,950,1,0,35,6,6,0.05,0.03,0.08,3,3,3,2,0,0,5050.461,1775.587,5073.104,6759.98,5700,543.181,1706.142,219236.806,0,219236.806,756816.916,537580.111,132.775,94.312,2572269.827,451.275,209656.243,36.782,13055081.99,2290.365
2,3.3,7,10,0.35,950,1,0,0,4,1,0.05,0.04,0.1,3,0,2,0,3,0,5998.631,2136.253,6103.579,8149.531,6650,532.302,1636.171,258486.052,0,258486.052,914877.29,656391.238,137.576,98.705,2494823.202,375.161,255992.583,38.495,15294452.34,2299.918
5,3.5,6,-30,0.3,1400,1,0,20,6,1,0.1,0.05,0.08,1,2,2,5,0,1,5452.248,2019.979,6733.263,9023.434,8400,541.712,1513.933,312516.84,0,312516.84,1120478.057,807961.216,133.39,96.186,3606831.381,429.385,315104.874,37.512,19362075.1,2305.009
5,3,3,25,0.1,1150,0,1,40,3,3,0.03,0.03,0.05,1,2,2,0,0,3,1495.726,261.582,2615.819,3470.123,3450,613.688,1620.393,0,190072.059,190072.059,542951.415,352879.356,157.377,102.284,1082164.503,313.671,137622.949,39.891,7963311.943,2308.206
0,3.6,6,-15,0.25,950,0,0,0,2,6,0.1,0.01,0.03,1,2,3,2,1,3,4477.066,1426.811,5707.242,7661.311,5700,559.139,1492.553,0,0,0,587777.579,587777.579,103.119,103.119,1755619.868,308.003,229233.256,40.216,13217282.66,2318.822
5,3,1,-10,0.35,1000,1,0,5,2,3,0.06,0.04,0.03,2,1,3,1,0,4,823.123,284.605,813.157,1078.727,1000,707.797,1399.856,55966.525,0,55966.525,156802.777,100836.252,156.803,100.836,364663.026,364.663,39326.138,39.326,2330969.941,2330.97
0,3.6,2,-10,0.2,950,0,0,15,1,4,0.05,0.04,0.04,2,3,0,1,3,0,1335.975,380.483,1902.414,2553.77,1900,671.384,1666.09,0,0,0,199147.764,199147.764,104.815,104.815,552494.307,290.786,77667.628,40.878,4435875.702,2334.671
0,3.5,6,30,0.45,1100,0,0,10,5,3,0.08,0.03,0.05,3,2,2,5,0,1,6545.374,2684.889,5966.42,7995.765,6600,569.565,1599.182,0,0,0,715509.109,715509.109,108.41,108.41,1708386.829,258.846,279048.553,42.28,15660814.46,2372.851
0,3.2,6,-25,0.3,1200,0,0,30,6,5,0.03,0.05,0.09,1,1,1,2,2,0,4942.694,1710.035,5700.117,7595.483,7200,584.05,1727.315,0,0,0,790838.459,790838.459,109.839,109.839,1668288.965,231.707,308426.999,42.837,17089638.91,2373.561
5,3.5,2,5,0.4,1400,1,0,10,5,2,0.07,0.01,0.06,2,0,2,4,2,4,2186.404,897.768,2244.421,3007.811,2800,655.632,1463.424,60037.739,0,60037.739,349090.965,289053.225,124.675,103.233,1011124.708,361.116,112730.758,40.261,6647662.605,2374.165
2,2.9,7,-20,0.4,1150,0,1,25,2,2,0.07,0.05,0.1,0,2,2,4,0,0,6366.559,2360.05,5900.126,7807.777,8050,533.059,1739.224,0,187010.103,187010.103,1057926.771,870916.667,131.419,108.188,2139196.681,265.739,339657.5,42.193,19122071.69,2375.413
0,3.5,4,-5,0.35,1150,0,0,20,1,5,0.08,0.05,0.08,1,1,0,1,0,1,3762.27,1424.168,4069.052,5453.051,4600,615.059,1708.786,0,0,0,501947.3,501947.3,109.119,109.119,1152501.037,250.544,195759.447,42.556,10940473.4,2378.364
1,3.2,2,30,0.25,1450,1,0,0,4,6,0.06,0.03,0.1,0,1,2,1,1,2,1568.691,522.036,2088.143,2782.479,2900,873.523,2156.872,167446.953,0,167446.953,475195.708,307748.756,163.861,106.12,930560.953,320.883,120022.015,41.387,6931661.691,2390.228
5,3.1,4,25,0.1,1250,0,1,40,2,2,0.03,0.04,0.05,0,3,1,2,2,1,2038.833,375.863,3758.634,4997.659,5000,601.309,1620.393,0,189383.392,189383.392,730065.338,540681.946,146.013,108.136,1412534.266,282.507,210865.959,42.173,11955832.22,2391.166
2,3.6,7,-10,0.2,1200,0,0,15,1,4,0.09,0.04,0.04,2,2,3,4,3,0,4946.503,1496.281,7481.404,10042.917,8400,528.695,1729.446,0,0,0,901389.548,901389.548,107.308,107.308,2569634.231,305.909,351541.924,41.85,20146730.42,2398.42
1,2.9,6,15,0.15,950,1,1,20,4,5,0.1,0.01,0.08,1,1,2,0,3,3,3265.117,689.625,4597.501,6083.982,5700,726.208,2319.379,347362.544,93644.933,441007.477,1025672.951,584665.474,179.943,102.573,2293682.807,402.4,228019.535,40.003,13694659.55,2402.572
2,3.1,4,20,0.3,950,0,0,0,3,4,0.03,0.04,0.07,2,1,3,3,2,1,3036.838,982.914,3276.38,4356.432,3800,589.993,1636.171,0,0,0,431129.557,431129.557,113.455,113.455,887381.74,233.522,168140.527,44.248,9294408.105,2445.897
2,3.6,6,-10,0.4,1450,1,0,30,5,1,0.06,0.03,0.1,0,1,3,4,0,1,6765.844,2818.993,7047.482,9460.427,8700,547.104,1734.89,157312.829,0,157312.829,1088315.386,931002.557,125.094,107.012,3161473.331,363.388,363090.997,41.735,21316023.2,2450.118
5,3,3,-25,0.4,1200,1,0,5,5,2,0.04,0.01,0.05,1,1,2,1,2,4,2822.764,1068.772,2671.93,3544.559,3600,608.856,1392.527,66374.323,0,66374.323,466860.448,400486.125,129.683,111.246,1080989.298,300.275,156189.589,43.386,8890468.727,2469.575
2,3.4,5,10,0.45,1450,0,1,5,5,5,0.05,0.03,0.04,0,2,2,3,1,1,5879.583,2495.983,5546.63,7419.943,7250,572.124,1673.423,0,103124.714,103124.714,937066.811,833942.096,129.251,115.026,1752605.87,241.739,325237.418,44.86,18014476.75,2484.755
0,3.2,5,-20,0.5,1000,0,0,25,4,6,0.07,0.03,0.09,3,0,2,2,0,0,5341.061,2168.42,4336.839,5778.897,5000,600.116,1722.145,0,0,0,573851.984,573851.984,114.77,114.77,1239907.274,247.981,223802.274,44.76,12430020.97,2486.004
2,3,4,0,0.4,1000,0,0,40,2,5,0.03,0.02,0.06,3,0,0,4,1,2,3559.863,1301.052,3252.629,4314.91,4000,581.84,1685.95,0,0,0,457321.069,457321.069,114.33,114.33,1077480.605,269.37,178355.217,44.589,9995241.445,2498.81
5,3.5,5,-30,0.35,1000,0,1,30,6,1,0.09,0.04,0.04,0,3,2,0,2,2,4505.531,1660.196,4743.418,6356.786,5000,544.453,1557.948,0,132425.597,132425.597,693048.233,560622.636,138.61,112.125,1582932.779,316.587,218642.828,43.729,12515074.19,2503.015
1,3,3,-10,0.25,1300,1,0,10,3,6,0.07,0.01,0.09,1,3,1,4,0,2,2208.882,695.37,2781.479,3689.886,3900,805.924,2274.297,274379.178,0,274379.178,705684.346,431305.168,180.945,110.591,1484799.829,380.718,168209.015,43.131,9895250.599,2537.244
2,3.1,6,-10,0.5,1000,0,0,15,6,3,0.07,0.04,0.08,3,1,2,0,3,4,6275.589,2520.788,5041.576,6703.52,6000,537.709,1729.446,0,0,0,703316.143,703316.143,117.219,117.219,1527189.095,254.532,274293.296,45.716,15241853.89,2540.309
2,3,7,30,0.3,950,0,0,30,1,6,0.04,0.02,0.08,3,0,2,2,2,1,5223.244,1664.612,5548.708,7360.867,6650,544.131,1692.673,0,0,0,785460.802,785460.802,118.114,118.114,1642937.797,247.058,306329.713,46.065,16959423.44,2550.289
2,3.6,7,15,0.5,1100,1,0,20,4,6,0.04,0.04,0.05,1,2,3,5,2,2,8371.939,3579.852,7159.703,9611.071,7700,537.757,1729.368,235630.892,0,235630.892,1115798.939,880168.047,144.909,114.308,2499943.568,324.668,343265.538,44.58,19663220.48,2553.665
4,3.6,1,5,0.3,1200,0,0,30,1,4,0.08,0.01,0.08,2,2,2,4,1,4,882.352,320.632,1068.772,1434.702,1200,707.959,1654.751,0,0,0,138927.36,138927.36,115.773,115.773,380516.496,317.097,54181.67,45.151,3089600.02,2574.667
5,3.2,6,10,0.3,1450,0,0,35,2,1,0.06,0.04,0.04,2,2,1,4,3,3,5221.016,1879.329,6264.429,8347.436,8700,562.029,1637.098,0,0,0,1038966.135,1038966.135,119.421,119.421,2149268.604,247.042,405196.792,46.574,22409108.23,2575.76
2,2.9,7,-20,0.5,1400,0,0,20,3,6,0.06,0.02,0.09,2,2,1,2,1,2,7836.907,3254.411,6508.821,8613.278,9800,543.954,1737.314,0,0,0,1201555.635,1201555.635,122.608,122.608,2053935.825,209.585,468606.698,47.817,25484270.71,2600.436
5,3.2,7,25,0.15,1000,0,1,30,5,1,0.1,0.04,0.04,2,3,2,0,0,0,3983.855,910.736,6071.575,8090.455,7000,537.102,1601.204,0,136102.329,136102.329,956747.771,820645.442,136.678,117.235,2222048.868,317.436,320051.722,45.722,18224634.99,2603.519
2,2.9,4,-25,0.5,1200,0,0,20,4,2,0.09,0.04,0.09,0,3,3,2,1,2,4251.764,1721.91,3443.821,4557.29,4800,592.458,1733.578,0,0,0,593074.464,593074.464,123.557,123.557,1085998.352,226.25,231299.041,48.187,12650950.4,2635.615
5,3.6,5,0,0.45,1400,0,0,30,1,5,0.06,0.03,0.04,2,3,0,1,3,4,6045.847,2597.116,5771.369,7747.393,7000,557.549,1621.338,0,0,0,868282.874,868282.874,124.04,124.04,1638367.044,234.052,338630.321,48.376,18569883.09,2652.84
5,3.1,5,-15,0.25,1450,0,0,5,3,5,0.06,0.02,0.04,0,2,1,5,1,1,3854.678,1264.305,5057.221,6724.323,7250,582.236,1397.924,0,0,0,903951.492,903951.492,124.683,124.683,1623082.309,223.873,352541.082,48.626,19250136.41,2655.191
5,3.3,5,15,0.2,1150,0,1,25,5,4,0.07,0.03,0.09,1,0,2,5,1,0,3352.969,959.134,4795.669,6403.203,5750,554.397,1592.476,0,140098.111,140098.111,842137.747,702039.636,146.459,122.094,1624480.699,282.518,273795.458,47.617,15314253.6,2663.348
1,2.9,1,0,0.25,950,0,0,0,2,2,0.09,0.04,0.09,0,0,0,5,3,2,670.159,191.563,766.25,1013.997,950,906.486,2156.872,0,0,0,117188.778,117188.778,123.357,123.357,250215.432,263.385,45703.623,48.109,2535396.594,2668.839
5,3.1,6,5,0.3,1300,0,1,0,3,3,0.03,0.02,0.06,0,2,0,1,1,0,4966.502,1724.517,5748.39,7643.335,7800,558.701,1335.053,0,177028.052,177028.052,1147497.156,970469.104,147.115,124.419,1906561.679,244.431,378482.951,48.523,20830709.22,2670.604
5,3.2,3,0,0.45,950,0,0,15,4,5,0.04,0.01,0.1,2,0,2,1,2,2,2942.245,1141.448,2536.552,3379.99,2850,590.936,1516.15,0,0,0,358515.802,358515.802,125.795,125.795,666740.29,233.944,139821.163,49.06,7657798.433,2686.947
1,3.2,3,0,0.1,1150,0,1,5,6,1,0.08,0.05,0.05,1,2,1,3,3,1,1524.396,279.021,2790.207,3717.989,3450,778.95,2220.387,0,217042.834,217042.834,638617.81,421574.976,185.107,122.196,1054411.328,305.626,164414.241,47.656,9275123.36,2688.442
1,2.9,3,30,0.3,1000,1,1,25,6,5,0.09,0.05,0.05,0,2,2,3,1,3,2228.737,707.447,2358.156,3120.604,3000,804.598,2286.785,162566.424,97188.374,259754.798,604368.015,344613.218,201.456,114.871,1384534.57,461.512,134399.155,44.8,8104492.317,2701.497
5,3,4,25,0.45,1150,0,0,10,3,6,0.07,0.01,0.07,0,1,3,1,2,1,4001.184,1569.492,3487.759,4626.831,4600,595.159,1455.275,0,0,0,594151.87,594151.87,129.163,129.163,916788.28,199.302,231719.229,50.374,12502749.75,2717.989
5,3.3,5,-25,0.25,1250,0,1,20,6,5,0.09,0.04,0.1,0,1,3,4,1,0,3831.738,1250.352,5001.408,6677.907,6250,532.154,1525.998,0,81068.627,81068.627,860329.081,779260.454,137.653,124.682,1880200.1,300.832,303911.577,48.626,17075778.96,2732.125
1,3.2,3,15,0.3,1150,1,0,15,2,6,0.1,0.01,0.05,2,1,2,3,2,3,2441.828,837.062,2790.207,3717.989,3450,792.804,2298.354,231649.772,0,231649.772,652853.504,421203.731,189.233,122.088,1225731.525,355.284,164269.455,47.614,9439204.289,2736.001
1,3.2,1,0,0.2,1050,0,0,30,6,3,0.07,0.04,0.1,3,0,1,2,1,4,647.293,177.654,888.268,1183.629,1050,908.211,2345.75,0,0,0,132244.142,132244.142,125.947,125.947,300060.028,285.771,51575.215,49.119,2878820.795,2741.734
1,2.9,2,-10,0.4,1100,1,1,35,6,1,0.04,0.05,0.08,1,0,1,5,3,0,1794.105,659.147,1647.868,2180.663,2200,844.074,2331.344,102149.407,217980.684,320130.091,580361.132,260231.041,263.801,118.287,969075.813,440.489,101490.106,46.132,6043581.113,2747.082
5,3.3,4,-10,0.4,1000,0,1,35,1,6,0.06,0.05,0.07,0,0,3,1,1,2,3773.759,1431.157,3577.892,4777.221,4000,577.531,1625.018,0,124313.866,124313.866,625228.688,500914.821,156.307,125.229,1243718.273,310.93,195356.78,48.839,11011557.28,2752.889
5,3,5,-15,0.15,1400,0,0,30,4,4,0.09,0.03,0.05,3,0,3,3,3,1,2962.164,721.421,4809.474,6380.206,7000,580.859,1600.58,0,0,0,912666.709,912666.709,130.381,130.381,1518062.813,216.866,355940.016,50.849,19315063.64,2759.295
5,2.9,7,30,0.4,1050,0,0,30,6,4,0.06,0.02,0.08,3,2,0,3,1,3,6192.178,2253.981,5634.952,7456.866,7350,546.364,1589.046,0,0,0,958578.651,958578.651,130.419,130.419,1625626.907,221.174,373845.674,50.863,20317910.59,2764.342
2,3.6,5,-25,0.4,1100,0,0,0,1,6,0.04,0.03,0.03,3,3,3,2,2,2,5139.192,2045.63,5114.074,6865.051,5500,545.53,1636.171,0,0,0,708596.294,708596.294,128.836,128.836,1445938.929,262.898,276352.555,50.246,15263566.67,2775.194
2,3.6,4,15,0.4,1200,0,0,10,3,2,0.06,0.01,0.03,2,0,1,1,0,1,4232.241,1710.035,4275.088,5738.81,4800,589.379,1700.3,0,0,0,625729.877,625729.877,130.36,130.36,1182312.738,246.315,244034.652,50.841,13384045.34,2788.343
1,3,2,-25,0.5,1200,1,1,40,3,2,0.06,0.03,0.08,3,3,3,2,3,0,2174.69,890.643,1781.287,2363.039,2400,852.209,2285.054,123871.13,256383.067,380254.197,678063.076,297808.879,282.526,124.087,900283.564,375.118,116145.463,48.394,6707556.704,2794.815
5,2.9,2,25,0.3,1200,0,0,40,6,1,0.06,0.03,0.05,3,0,0,5,1,2,1559.71,516.573,1721.91,2278.645,2400,659.541,1620.393,0,0,0,316506.634,316506.634,131.878,131.878,554914.418,231.214,123437.587,51.432,6726793.781,2802.831
5,3.6,1,-30,0.5,1200,1,0,40,1,3,0.1,0.04,0.03,3,0,1,0,2,3,1233.769,534.386,1068.772,1434.702,1200,698.528,1569.195,50766.544,0,50766.544,203127.92,152361.376,169.273,126.968,437353.578,364.461,59420.937,49.517,3408400.405,2840.334
1,3,6,30,0.1,1250,0,1,5,4,2,0.09,0.03,0.1,1,2,0,5,1,1,3028.35,545.608,5456.081,7237.989,7500,751.712,2205.323,0,257747.183,257747.183,1248617.12,990869.937,166.482,132.116,2008751.753,267.834,386439.275,51.525,21330715.52,2844.095
5,3.2,5,0,0.5,1050,0,0,30,5,5,0.08,0.02,0.08,1,3,0,3,0,3,5426.963,2220.671,4441.341,5918.147,5250,569.221,1621.338,0,0,0,708993.392,708993.392,135.046,135.046,1188136.014,226.312,276507.423,52.668,15013507.15,2859.716
5,3,6,30,0.45,1250,0,0,30,5,3,0.09,0.05,0.06,1,0,2,1,1,0,6167.821,2455.236,5456.081,7237.989,7500,565.458,1589.046,0,0,0,1023460.939,1023460.939,136.461,136.461,1558888.974,207.852,399149.766,53.22,21516377.28,2868.85
1,3.3,5,-10,0.2,1350,1,1,30,4,3,0.05,0.02,0.03,1,3,1,3,1,0,3485.043,1039.47,5197.349,6939.529,6750,722.969,2348.974,367936.353,323453.687,691390.041,1566994.956,875604.915,232.147,129.719,2453011.583,363.409,341485.917,50.591,19527307.43,2892.934
5,3.3,7,25,0.3,1050,0,0,35,2,1,0.09,0.04,0.09,3,0,0,3,2,3,5649.117,1923.656,6412.187,8561.586,7350,539.802,1615.603,0,0,0,1003098.974,1003098.974,136.476,136.476,1785007.805,242.858,391208.6,53.226,21345437.79,2904.141
2,3.4,6,20,0.35,1050,0,0,10,6,2,0.08,0.01,0.1,0,2,1,4,2,0,5389.725,1981.949,5662.71,7575.229,6300,552.128,1697.098,0,0,0,854546.957,854546.957,135.642,135.642,1725183.128,273.839,333273.313,52.901,18388848.8,2918.865
2,3.3,6,10,0.45,1350,0,0,0,1,3,0.03,0.03,0.06,2,2,1,3,0,0,6745.418,2806.568,6236.819,8327.435,8100,561.172,1636.171,0,0,0,1126831.684,1126831.684,139.115,139.115,1694601.656,209.21,439464.357,54.255,23667819.5,2921.953
5,3.2,6,-10,0.15,1150,0,0,35,2,5,0.04,0.02,0.05,2,3,0,5,2,3,3507.507,837.062,5580.415,7435.978,6900,542.982,1625.018,0,0,0,950892.275,950892.275,137.81,137.81,1729687.409,250.679,370847.987,53.746,20272086.76,2937.984
5,3.2,6,30,0.2,1000,1,0,30,5,6,0.03,0.03,0.1,0,3,3,4,2,1,3842.525,1040.841,5204.207,6934.676,6000,544.785,1589.046,154233.577,0,154233.577,927206.702,772973.125,154.534,128.829,2580994.516,430.166,301459.519,50.243,17653970.45,2942.328
5,3.4,7,20,0.3,1400,0,0,35,6,2,0.07,0.02,0.1,2,1,1,5,2,0,6250.26,2289.31,7631.032,10208.329,9800,544.896,1625.701,0,0,0,1370953.077,1370953.077,139.893,139.893,2209386.691,225.448,534671.7,54.558,28942971.69,2953.364
1,2.9,7,-10,0.2,1450,0,1,5,5,1,0.07,0.03,0.05,3,2,3,0,3,4,4664.364,1324.666,6623.328,8764.808,10150,721.444,2221.192,0,273761.899,273761.899,1689081.315,1415319.415,166.412,139.44,2533704.804,249.626,551974.572,54.382,30132433.4,2968.713
5,3.6,4,20,0.5,1150,0,1,10,1,2,0.1,0.03,0.09,0,0,3,4,2,3,4861.277,2092.656,4185.311,5618.295,4600,581.159,1458.842,0,156861.94,156861.94,788796.571,631934.631,171.478,137.377,1400196.594,304.391,246454.506,53.577,13722921.9,2983.244
5,3.1,7,-5,0.1,1200,0,1,35,6,6,0.08,0.05,0.03,3,2,3,5,1,0,3545.717,644.232,6442.32,8566.017,8400,538.332,1632.914,0,149901.484,149901.484,1320391.927,1170490.444,157.19,139.344,2410474.219,286.961,456491.273,54.344,25235037.87,3004.171
1,3.1,4,5,0.25,1300,0,1,5,5,4,0.1,0.04,0.04,3,0,2,1,3,2,2995.985,958.065,3832.26,5095.556,5200,784.677,2219.163,0,220695.796,220695.796,960185.15,739489.354,184.651,142.209,1321555.409,254.145,288400.848,55.462,15741597.81,3027.23
5,3.6,5,-10,0.25,1000,0,0,20,6,5,0.07,0.03,0.06,2,3,3,3,0,4,3781.405,1219.736,4878.944,6549.416,5000,543.86,1551.948,0,0,0,717450.387,717450.387,143.49,143.49,1447688.7,289.538,279805.651,55.961,15437971.24,3087.594
1,3.3,6,-15,0.4,1350,1,1,30,6,1,0.09,0.03,0.03,1,3,0,2,0,4,6232.745,2494.728,6236.819,8327.435,8100,717.128,2346.756,328467.433,269290.273,597757.707,1709170.036,1111412.329,211.009,137.211,3383649.431,417.734,433450.808,53.512,25056189.84,3093.357
5,3.6,2,-5,0.35,1350,0,0,25,6,5,0.04,0.05,0.04,2,3,3,4,0,2,2015.439,793.777,2267.934,3044.438,2700,650.078,1592.059,0,0,0,394371.908,394371.908,146.064,146.064,763085.459,282.624,153805.044,56.965,8453337.667,3130.866
5,2.9,1,-30,0.5,1450,0,0,35,4,4,0.09,0.04,0.06,1,1,0,1,3,3,1133.005,473.095,946.19,1252.115,1450,712.793,1568.492,0,0,0,218861.003,218861.003,150.939,150.939,272358.878,187.834,85355.791,58.866,4540148.427,3131.137
1,3.4,3,5,0.2,1050,0,1,15,4,1,0.06,0.01,0.05,1,2,3,4,3,2,1996.641,566.271,2831.355,3787.614,3150,793.263,2308.959,0,206074.556,206074.556,659869.722,453795.166,209.482,144.062,1114807.338,353.907,176980.115,56.184,9963813.066,3163.115
1,2.9,6,5,0.1,1000,0,1,0,4,6,0.1,0.05,0.07,3,1,3,2,0,2,2906.731,471.631,4716.313,6241.209,6000,723.689,2156.872,0,165000.7,165000.7,1050349.121,885348.421,175.058,147.558,1813758.027,302.293,345285.884,57.548,19078052.23,3179.675
2,3.6,7,-20,0.45,1100,0,0,10,4,1,0.09,0.02,0.09,0,1,1,2,1,1,7783.404,3221.867,7159.703,9611.071,7700,521.784,1704.796,0,0,0,1153423.428,1153423.428,149.795,149.795,2091859.9,271.67,449835.137,58.42,24583616.75,3192.677
1,3.4,5,-30,0.2,1350,0,1,30,3,2,0.09,0.01,0.09,2,1,2,4,2,1,3536.828,1070.969,5354.845,7163.385,6750,723.546,2325.475,0,293533.14,293533.14,1298256.598,1004723.457,192.334,148.848,2016940.764,298.806,391842.148,58.051,21609048.18,3201.34
1,3.4,1,-25,0.25,950,1,0,25,2,3,0.1,0.03,0.1,3,0,0,1,2,0,724.458,224.591,898.362,1201.774,950,900.563,2339.914,90773.357,0,90773.357,226161.069,135387.713,238.064,142.513,412264.732,433.963,52801.208,55.58,3052325.132,3212.974
5,3.6,7,5,0.15,1050,0,0,25,1,6,0.08,0.04,0.09,3,3,1,3,3,3,4211.603,1049.267,6995.113,9390.127,7350,533.148,1596.73,0,0,0,1112113.411,1112113.411,151.308,151.308,2074771.229,282.282,433724.23,59.01,23760982.74,3232.787
1,3.5,3,-15,0.35,1100,1,1,30,5,3,0.03,0.04,0.03,2,0,0,4,1,2,2782.241,1044.123,2983.21,3997.883,3300,779.761,2346.756,102817.682,263306.045,366123.727,840049.223,473925.496,254.56,143.614,1566019.604,474.551,184830.943,56.009,10807566.77,3275.02
5,3.3,2,30,0.25,1400,0,0,20,5,4,0.05,0.02,0.09,0,3,3,3,1,1,1580.21,529.042,2116.169,2825.52,2800,657.851,1536.907,0,0,0,438564.962,438564.962,156.63,156.63,644436.095,230.156,171040.335,61.086,9196452.854,3284.447
1,3.3,5,-5,0.1,950,0,1,10,6,3,0.08,0.02,0.03,2,1,2,4,1,4,2492.876,435.97,4359.699,5821.094,4750,703.735,2273.963,0,220347.037,220347.037,933643.887,713296.85,196.557,150.168,1705926.325,359.142,278185.771,58.565,15615214.89,3287.414
5,3,5,-25,0.35,1050,0,0,20,4,1,0.09,0.03,0.04,1,1,2,5,2,2,4171.99,1457.315,4163.758,5523.604,5250,570.346,1525.998,0,0,0,841053.18,841053.18,160.201,160.201,1193483.89,227.33,328010.74,62.478,17594020.91,3351.242
1,3.3,5,30,0.35,1200,1,1,10,2,5,0.05,0.02,0.03,0,1,1,1,1,4,4594.788,1714.488,4898.538,6540.555,6000,724.827,2243.817,345259.494,114434.642,459694.135,1374291.76,914597.625,229.049,152.433,2324083.042,387.347,356693.074,59.449,20158736.73,3359.789
1,3.1,2,-15,0.35,1400,1,0,40,4,4,0.03,0.01,0.09,3,2,0,5,0,3,1854.315,695.771,1987.916,2643.228,2800,853.709,2297.842,135021.359,0,135021.359,574746.465,439725.106,205.267,157.045,835399.947,298.357,171492.791,61.247,9410039.508,3360.728
1,3.6,4,-20,0.3,1150,1,1,0,1,2,0.08,0.01,0.08,2,1,1,3,3,1,3485.128,1255.593,4185.311,5618.295,4600,748.135,2156.872,298088.137,231917.65,530005.787,1218240.866,688235.08,264.835,149.616,2076529.01,451.419,268411.681,58.35,15497113.06,3368.938
1,3.5,3,-20,0.5,1450,1,1,15,3,4,0.03,0.01,0.07,1,2,0,0,2,2,3881.773,1712.93,3425.86,4591.09,4350,796.188,2310.958,222574.34,256343.048,478917.389,1160724.84,681807.451,266.833,156.737,1555119.004,357.499,265904.906,61.128,14850364.3,3413.877
1,3.1,3,0,0.1,950,0,0,15,1,2,0.09,0.04,0.06,1,3,3,2,3,4,1469.662,245.728,2457.285,3267.324,2850,779.759,2312.549,0,0,0,457566.173,457566.173,160.55,160.55,815826.089,286.255,178450.808,62.614,9738366.471,3416.971
1,3.2,4,-15,0.4,1100,0,1,0,1,1,0.08,0.03,0.04,2,1,0,0,2,4,3812.415,1454.67,3636.675,4845.918,4400,760.04,2156.872,0,201667.522,201667.522,907832.553,706165.031,206.326,160.492,1283614.45,291.731,275404.362,62.592,15053832.55,3421.326
1,3.2,2,10,0.1,1200,0,0,40,1,5,0.07,0.03,0.09,2,3,3,2,2,4,1022.823,190.004,1900.039,2531.828,2400,857.558,2279.222,0,0,0,388770.118,388770.118,161.988,161.988,644949.864,268.729,151620.346,63.175,8225967.165,3427.486
1,3.5,6,30,0.3,1300,1,0,40,3,2,0.09,0.02,0.06,1,0,2,0,2,3,5332.327,1947.035,6490.118,8697.588,7800,729.472,2214.355,540853.195,0,540853.195,1759027.889,1218174.694,225.516,156.176,3101217.897,397.592,475088.131,60.909,26855624.43,3443.029
5,3.4,3,-5,0.1,1300,0,0,15,6,2,0.03,0.02,0.07,1,2,1,2,0,2,1583.931,315.234,3152.343,4217.012,3900,607.362,1513.572,0,0,0,636140.435,636140.435,163.113,163.113,1046810.314,268.413,248094.77,63.614,13451548.8,3449.115
1,3.2,4,10,0.25,1400,1,0,15,3,3,0.05,0.01,0.04,0,3,1,5,1,0,3107.707,1026.021,4104.084,5468.748,5600,787.952,2304.502,395819.742,0,395819.742,1287149.277,891329.535,229.848,159.166,2039312.674,364.163,347618.519,62.075,19420238.6,3467.9
1,3.6,1,0,0.15,1250,0,0,15,5,5,0.04,0.05,0.08,0,0,3,4,0,2,624.324,163.682,1091.216,1464.831,1250,906.038,2312.549,0,0,0,204811.408,204811.408,163.849,163.849,393139.483,314.512,79876.449,63.901,4386961.943,3509.57
5,3.4,1,-15,0.3,1350,0,0,5,2,2,0.08,0.05,0.06,3,3,3,3,1,0,883.435,321.291,1070.969,1432.677,1350,708.123,1397.924,0,0,0,227097.247,227097.247,168.22,168.22,321395.878,238.071,88567.926,65.606,4749792.196,3518.365
1,3.4,6,20,0.35,1450,1,1,35,2,5,0.05,0.03,0.04,0,2,1,2,1,3,5961.246,2329.584,6655.956,8903.932,8700,742.188,2286.7,480362.551,140917.876,621280.427,2024134.942,1402854.515,232.659,161.248,3260665.244,374.789,547113.261,62.887,30616328.29,3519.118
1,3.5,3,-5,0.35,1150,0,1,35,6,6,0.09,0.01,0.1,1,3,2,4,2,3,2821.702,1068.126,3051.789,4089.788,3450,786.037,2331.32,0,205097.884,205097.884,767396.288,562298.405,222.434,162.985,1183794.268,343.129,219296.378,63.564,12148613.16,3521.337
1,2.9,5,25,0.25,1300,0,1,35,5,5,0.04,0.05,0.06,3,1,0,3,2,4,3617.959,1120.318,4481.272,5930.173,6500,782.116,2270.096,0,125422.794,125422.794,1231963.206,1106540.412,189.533,170.237,1506458.432,231.763,431550.761,66.392,23083996.47,3551.384
5,3,2,-20,0.4,950,0,0,0,5,1,0.06,0.01,0.03,3,1,3,4,1,1,1752.99,634.138,1585.345,2103.105,1900,644.604,1335.053,0,0,0,321819.713,321819.713,169.379,169.379,513293.22,270.154,125509.688,66.058,6788777.625,3573.041
1,3.6,6,20,0.15,1000,1,0,30,6,1,0.06,0.05,0.06,0,3,3,2,2,1,3575.155,878.21,5854.733,7859.3,6000,710.605,2307.65,432848.228,0,432848.228,1358797.086,925948.858,226.466,154.325,3429492.401,571.582,361120.055,60.187,21485495.14,3580.916
